model,date,n_universe,pool_up_count,pool_down_count,sel_up_count,sel_down_count,up_dir_acc_5d,sel_up_avg_ret_5d,down_dir_acc_5d,sel_down_avg_ret_5d,smcr_up_1pct_pool,smcr_up_1pct_sel,smcr_down_1pct_pool,smcr_down_1pct_sel,n_strong_up_1pct,n_strong_down_1pct,smcr_up_2pct_pool,smcr_up_2pct_sel,smcr_down_2pct_pool,smcr_down_2pct_sel,n_strong_up_2pct,n_strong_down_2pct,smcr_up_3pct_pool,smcr_up_3pct_sel,smcr_down_3pct_pool,smcr_down_3pct_sel,n_strong_up_3pct,n_strong_down_3pct,top1_up_capture,top3_up_capture,top5_up_capture,top1_down_capture,top3_down_capture,top5_down_capture,pool_precision_up,pool_precision_down,sel_precision_up,sel_precision_down,sel_lift_up,sel_up_avg_mfe,sel_up_avg_mae,sel_up_avg_ret_1d,sel_up_avg_ret_3d,regime,n_iios_signals
MODEL_B,2021-02-19,196,20,20,6,6,0.8333333333333334,6.014016666666667,0.5,1.4009999999999998,0.20634920634920634,0.07936507936507936,0.06741573033707865,0.02247191011235955,63,89,0.17307692307692307,0.07692307692307693,0.08108108108108109,0.02702702702702703,52,74,0.14285714285714285,0.07142857142857142,0.0784313725490196,0.0196078431372549,42,51,0,1,2,1,1,1,0.45,0.3,0.6666666666666666,0.3333333333333333,2.5128205128205123,11.921966666666668,-2.823783333333333,1.3257166666666667,2.9287666666666663,TRENDING_UP,34
MODEL_C,2021-02-19,196,20,20,6,6,0.8333333333333334,4.965066666666667,0.5,0.40296666666666664,0.14285714285714285,0.06349206349206349,0.07865168539325842,0.02247191011235955,63,89,0.15384615384615385,0.057692307692307696,0.0945945945945946,0.02702702702702703,52,74,0.14285714285714285,0.047619047619047616,0.09803921568627451,0.0392156862745098,42,51,0,1,2,1,1,1,0.4,0.35,0.5,0.3333333333333333,1.8846153846153846,10.34815,-3.9958666666666662,-0.23828333333333332,2.2319500000000003,TRENDING_UP,34
MODEL_A,2021-02-22,196,20,0,6,0,0.5,0.6156166666666666,,,0.10084033613445378,0.025210084033613446,0.0,0.0,119,39,0.08333333333333333,0.020833333333333332,0.0,0.0,96,21,0.10810810810810811,0.02702702702702703,0.0,0.0,74,13,0,0,0,0,0,0,0.4,0.0,0.3333333333333333,0.0,0.6805555555555556,8.716116666666666,-4.976266666666667,1.7333333333333332,1.4780499999999999,SIDEWAYS,33
MODEL_B,2021-02-22,196,20,20,6,6,1.0,9.646516666666667,0.3333333333333333,2.6436333333333337,0.10084033613445378,0.05042016806722689,0.10256410256410256,0.02564102564102564,119,39,0.10416666666666667,0.041666666666666664,0.09523809523809523,0.0,96,21,0.12162162162162163,0.05405405405405406,0.07692307692307693,0.0,74,13,1,1,1,0,0,0,0.5,0.1,0.6666666666666666,0.0,1.3611111111111112,13.6541,-2.5030666666666668,0.3320166666666666,5.754583333333334,SIDEWAYS,33
MODEL_C,2021-02-22,196,20,20,6,6,0.8333333333333334,9.489033333333333,0.5,0.41919999999999974,0.09243697478991597,0.04201680672268908,0.1282051282051282,0.05128205128205128,119,39,0.09375,0.041666666666666664,0.14285714285714285,0.047619047619047616,96,21,0.12162162162162163,0.05405405405405406,0.23076923076923078,0.07692307692307693,74,13,1,1,1,0,1,1,0.45,0.15,0.6666666666666666,0.16666666666666666,1.3611111111111112,13.054700000000002,-2.1931166666666666,1.8156333333333332,4.624666666666667,SIDEWAYS,33
MODEL_A,2021-02-23,196,20,0,6,0,0.6666666666666666,-0.7544999999999998,,,0.11428571428571428,0.02857142857142857,0.0,0.0,140,23,0.1111111111111111,0.017094017094017096,0.0,0.0,117,17,0.11702127659574468,0.02127659574468085,0.0,0.0,94,11,0,0,0,0,0,0,0.65,0.0,0.3333333333333333,0.0,0.5584045584045583,6.277133333333334,-5.8186,-0.8117166666666668,-0.7452499999999999,SIDEWAYS,29
MODEL_B,2021-02-23,196,20,20,6,6,1.0,12.564866666666667,0.3333333333333333,2.9482000000000004,0.1,0.04285714285714286,0.08695652173913043,0.08695652173913043,140,23,0.09401709401709402,0.05128205128205128,0.11764705882352941,0.11764705882352941,117,17,0.10638297872340426,0.06382978723404255,0.09090909090909091,0.09090909090909091,94,11,0,1,1,1,1,1,0.55,0.1,1.0,0.3333333333333333,1.675213675213675,16.214383333333334,-1.9801666666666666,0.28205,3.3699999999999997,SIDEWAYS,29
MODEL_C,2021-02-23,196,20,20,6,6,1.0,11.331250000000002,0.3333333333333333,3.5141500000000008,0.10714285714285714,0.04285714285714286,0.13043478260869565,0.08695652173913043,140,23,0.10256410256410256,0.042735042735042736,0.17647058823529413,0.11764705882352941,117,17,0.11702127659574468,0.05319148936170213,0.18181818181818182,0.09090909090909091,94,11,0,1,1,1,1,1,0.6,0.15,0.8333333333333334,0.3333333333333333,1.396011396011396,15.130433333333334,-2.365733333333333,0.027266666666666623,2.8998833333333334,SIDEWAYS,29
MODEL_A,2021-02-24,196,20,0,6,0,0.6666666666666666,5.726933333333332,,,0.11347517730496454,0.028368794326241134,0.0,0.0,141,21,0.11570247933884298,0.03305785123966942,0.0,0.0,121,12,0.14285714285714285,0.04081632653061224,0.0,0.0,98,10,0,1,1,0,0,0,0.7,0.0,0.6666666666666666,0.0,1.0798898071625345,11.111783333333335,-4.34045,1.1086333333333334,4.124516666666666,TRENDING_UP,22
MODEL_B,2021-02-24,196,20,20,6,6,1.0,6.265633333333334,0.16666666666666666,6.910683333333334,0.12056737588652482,0.0425531914893617,0.047619047619047616,0.0,141,21,0.12396694214876033,0.04132231404958678,0.0,0.0,121,12,0.15306122448979592,0.05102040816326531,0.0,0.0,98,10,0,0,0,0,0,0,0.75,0.0,0.8333333333333334,0.0,1.3498622589531681,9.548516666666666,-1.6658499999999998,2.1274166666666665,3.0172500000000007,TRENDING_UP,22
MODEL_C,2021-02-24,196,20,20,6,6,1.0,10.706016666666665,0.0,9.652316666666666,0.12056737588652482,0.0425531914893617,0.09523809523809523,0.0,141,21,0.12396694214876033,0.049586776859504134,0.08333333333333333,0.0,121,12,0.15306122448979592,0.061224489795918366,0.1,0.0,98,10,0,1,1,0,0,0,0.75,0.05,1.0,0.0,1.6198347107438018,14.960783333333334,-0.8996166666666666,3.518166666666666,8.424283333333333,TRENDING_UP,22
MODEL_A,2021-02-25,196,20,0,6,0,0.6666666666666666,2.705283333333334,,,0.1206896551724138,0.034482758620689655,0.0,0.0,116,39,0.14,0.04,0.0,0.0,100,25,0.16455696202531644,0.05063291139240506,0.0,0.0,79,17,0,0,0,0,0,0,0.7,0.0,0.6666666666666666,0.0,1.3066666666666666,7.051850000000001,-4.070616666666667,-1.7913833333333333,1.99885,TRENDING_UP,43
MODEL_B,2021-02-25,196,20,20,6,6,0.6666666666666666,4.63955,0.3333333333333333,5.654633333333333,0.11206896551724138,0.034482758620689655,0.1282051282051282,0.02564102564102564,116,39,0.12,0.04,0.12,0.04,100,25,0.12658227848101267,0.0379746835443038,0.058823529411764705,0.0,79,17,0,0,0,0,0,0,0.6,0.15,0.6666666666666666,0.16666666666666666,1.3066666666666666,9.9749,-3.5399166666666666,-0.6472333333333333,5.323183333333333,TRENDING_UP,43
MODEL_C,2021-02-25,196,20,20,6,6,0.8333333333333334,6.458633333333334,0.3333333333333333,5.654633333333333,0.10344827586206896,0.04310344827586207,0.07692307692307693,0.02564102564102564,116,39,0.12,0.05,0.08,0.04,100,25,0.13924050632911392,0.06329113924050633,0.058823529411764705,0.0,79,17,0,0,0,0,0,0,0.6,0.1,0.8333333333333334,0.16666666666666666,1.6333333333333333,12.411916666666665,-3.3885,-0.35213333333333335,6.518083333333333,TRENDING_UP,43
MODEL_A,2021-02-26,197,20,0,6,0,0.5,0.6374999999999998,,,0.1111111111111111,0.022222222222222223,0.0,0.0,135,23,0.1111111111111111,0.018518518518518517,0.0,0.0,108,20,0.12790697674418605,0.023255813953488372,0.0,0.0,86,14,0,0,0,0,0,0,0.6,0.0,0.3333333333333333,0.0,0.6080246913580247,9.789883333333334,-2.4738666666666664,5.350233333333332,5.708100000000001,SIDEWAYS,33
MODEL_B,2021-02-26,197,20,20,6,6,0.5,3.867266666666666,0.3333333333333333,4.377733333333333,0.1037037037037037,0.022222222222222223,0.17391304347826086,0.08695652173913043,135,23,0.10185185185185185,0.027777777777777776,0.15,0.1,108,20,0.11627906976744186,0.03488372093023256,0.21428571428571427,0.14285714285714285,86,14,0,1,1,0,0,1,0.55,0.15,0.5,0.3333333333333333,0.9120370370370371,13.988683333333334,-1.7195666666666665,5.3791,7.681933333333333,SIDEWAYS,33
MODEL_C,2021-02-26,197,20,20,6,6,0.6666666666666666,4.850999999999999,0.3333333333333333,4.208216666666666,0.1037037037037037,0.02962962962962963,0.08695652173913043,0.08695652173913043,135,23,0.09259259259259259,0.037037037037037035,0.1,0.1,108,20,0.11627906976744186,0.046511627906976744,0.14285714285714285,0.14285714285714285,86,14,0,1,1,0,0,1,0.5,0.1,0.6666666666666666,0.3333333333333333,1.2160493827160495,16.47195,-1.2533666666666663,7.529299999999999,9.334933333333334,SIDEWAYS,33
MODEL_A,2021-03-01,197,20,0,6,0,0.5,0.8872499999999999,,,0.07216494845360824,0.020618556701030927,0.0,0.0,97,52,0.075,0.025,0.0,0.0,80,35,0.05084745762711865,0.01694915254237288,0.0,0.0,59,24,0,0,0,0,0,0,0.3,0.0,0.3333333333333333,0.0,0.8208333333333333,9.376,-2.863466666666667,4.956,2.9113166666666666,SIDEWAYS,40
MODEL_B,2021-03-01,197,20,20,6,6,0.5,0.03406666666666678,0.3333333333333333,5.018316666666667,0.09278350515463918,0.020618556701030927,0.11538461538461539,0.038461538461538464,97,52,0.1125,0.025,0.14285714285714285,0.05714285714285714,80,35,0.11864406779661017,0.0,0.125,0.08333333333333333,59,24,0,0,0,0,0,0,0.45,0.25,0.3333333333333333,0.3333333333333333,0.8208333333333333,7.225166666666667,-2.0130166666666667,3.4144,2.2526333333333337,SIDEWAYS,40
MODEL_C,2021-03-01,197,20,20,6,6,0.5,-0.64825,0.3333333333333333,5.018316666666667,0.10309278350515463,0.020618556701030927,0.07692307692307693,0.038461538461538464,97,52,0.1125,0.025,0.11428571428571428,0.05714285714285714,80,35,0.1016949152542373,0.0,0.16666666666666666,0.08333333333333333,59,24,0,0,0,0,0,0,0.45,0.2,0.3333333333333333,0.3333333333333333,0.8208333333333333,6.626383333333334,-3.0945500000000004,2.5527166666666665,1.5912833333333334,SIDEWAYS,40
MODEL_A,2021-03-02,197,20,0,6,0,0.3333333333333333,3.3210833333333327,,,0.09523809523809523,0.031746031746031744,0.0,0.0,63,97,0.1111111111111111,0.044444444444444446,0.0,0.0,45,76,0.18518518518518517,0.07407407407407407,0.0,0.0,27,54,1,1,1,0,0,0,0.25,0.0,0.3333333333333333,0.0,1.4592592592592593,12.167466666666668,-4.474149999999999,0.4975333333333333,0.6121166666666668,SIDEWAYS,60
MODEL_B,2021-03-02,197,20,20,6,6,0.16666666666666666,-3.13515,0.6666666666666666,-0.6477166666666664,0.047619047619047616,0.015873015873015872,0.17525773195876287,0.041237113402061855,63,97,0.06666666666666667,0.022222222222222223,0.21052631578947367,0.05263157894736842,45,76,0.1111111111111111,0.037037037037037035,0.24074074074074073,0.05555555555555555,27,54,0,0,0,0,0,1,0.15,0.8,0.16666666666666666,0.6666666666666666,0.7296296296296296,5.9085333333333345,-5.7319666666666675,-1.1282500000000002,-2.7805999999999997,SIDEWAYS,60
MODEL_C,2021-03-02,197,20,20,6,6,0.16666666666666666,-3.4603333333333333,0.8333333333333334,-3.1740166666666667,0.06349206349206349,0.015873015873015872,0.14432989690721648,0.05154639175257732,63,97,0.06666666666666667,0.022222222222222223,0.18421052631578946,0.06578947368421052,45,76,0.1111111111111111,0.037037037037037035,0.2037037037037037,0.07407407407407407,27,54,0,0,0,0,0,1,0.15,0.7,0.16666666666666666,0.8333333333333334,0.7296296296296296,5.959483333333334,-6.049666666666667,-1.5278833333333335,-3.5059000000000005,SIDEWAYS,60
MODEL_A,2021-03-03,197,20,0,6,0,0.8333333333333334,6.441183333333332,,,0.1836734693877551,0.10204081632653061,0.0,0.0,49,100,0.22580645161290322,0.12903225806451613,0.0,0.0,31,77,0.23809523809523808,0.14285714285714285,0.0,0.0,21,56,1,1,1,0,0,0,0.35,0.0,0.6666666666666666,0.0,4.236559139784946,9.689416666666665,-2.9804999999999997,2.05155,4.307,TRENDING_UP,62
MODEL_B,2021-03-03,197,20,20,6,6,0.5,3.8537500000000002,0.6666666666666666,2.7195500000000012,0.14285714285714285,0.061224489795918366,0.09,0.04,49,100,0.12903225806451613,0.03225806451612903,0.1038961038961039,0.03896103896103896,31,77,0.14285714285714285,0.047619047619047616,0.14285714285714285,0.05357142857142857,21,56,1,1,1,0,0,0,0.2,0.4,0.16666666666666666,0.5,1.0591397849462365,7.59065,-4.50755,1.7479500000000001,1.259033333333333,TRENDING_UP,62
MODEL_C,2021-03-03,197,20,20,6,6,0.3333333333333333,2.822433333333334,0.5,3.802916666666668,0.20408163265306123,0.04081632653061224,0.1,0.03,49,100,0.22580645161290322,0.03225806451612903,0.12987012987012986,0.03896103896103896,31,77,0.23809523809523808,0.047619047619047616,0.14285714285714285,0.05357142857142857,21,56,1,1,1,0,0,0,0.35,0.5,0.16666666666666666,0.5,1.0591397849462365,7.075066666666667,-5.426200000000001,2.0362666666666667,0.19373333333333376,TRENDING_UP,62
MODEL_A,2021-03-04,197,20,0,6,0,0.6666666666666666,5.2509500000000005,,,0.17777777777777778,0.08888888888888889,0.0,0.0,45,115,0.2,0.1,0.0,0.0,30,87,0.20833333333333334,0.125,0.0,0.0,24,66,0,1,1,0,0,0,0.3,0.0,0.5,0.0,3.283333333333333,7.88215,-5.01755,-2.503816666666667,-0.01485000000000003,SIDEWAYS,55
MODEL_B,2021-03-04,197,20,20,6,6,0.16666666666666666,0.8036000000000006,0.5,3.9476333333333335,0.1111111111111111,0.022222222222222223,0.11304347826086956,0.02608695652173913,45,115,0.13333333333333333,0.03333333333333333,0.11494252873563218,0.011494252873563218,30,87,0.125,0.041666666666666664,0.12121212121212122,0.015151515151515152,24,66,0,1,1,0,0,0,0.2,0.5,0.16666666666666666,0.16666666666666666,1.0944444444444443,5.92135,-5.469083333333334,-2.35605,-1.9735500000000001,SIDEWAYS,55
MODEL_C,2021-03-04,197,20,20,6,6,0.6666666666666666,4.99185,0.5,4.07695,0.1111111111111111,0.08888888888888889,0.11304347826086956,0.02608695652173913,45,115,0.13333333333333333,0.1,0.10344827586206896,0.022988505747126436,30,87,0.16666666666666666,0.125,0.12121212121212122,0.015151515151515152,24,66,0,1,1,0,0,0,0.2,0.45,0.5,0.3333333333333333,3.283333333333333,7.727283333333335,-4.126500000000001,-2.271516666666667,0.8241833333333334,SIDEWAYS,55
MODEL_A,2021-03-05,197,20,0,6,0,0.3333333333333333,7.598350000000001,,,0.10526315789473684,0.03508771929824561,0.0,0.0,57,94,0.1,0.05,0.0,0.0,40,70,0.11764705882352941,0.058823529411764705,0.0,0.0,34,49,1,1,2,0,0,0,0.2,0.0,0.3333333333333333,0.0,1.6416666666666666,15.133666666666668,-2.0695166666666664,6.326499999999999,6.970133333333333,SIDEWAYS,39
MODEL_B,2021-03-05,197,20,20,6,6,0.3333333333333333,-0.5076166666666667,0.5,6.549066666666666,0.03508771929824561,0.017543859649122806,0.0851063829787234,0.02127659574468085,57,94,0.025,0.025,0.1,0.02857142857142857,40,70,0.029411764705882353,0.029411764705882353,0.10204081632653061,0.04081632653061224,34,49,0,0,0,0,0,0,0.05,0.35,0.16666666666666666,0.3333333333333333,0.8208333333333333,2.1409000000000002,-2.9061500000000002,0.08570000000000004,-0.30423333333333336,SIDEWAYS,39
MODEL_C,2021-03-05,197,20,20,6,6,0.3333333333333333,5.334383333333334,0.16666666666666666,10.125233333333332,0.07017543859649122,0.017543859649122806,0.11702127659574468,0.0,57,94,0.075,0.025,0.11428571428571428,0.0,40,70,0.08823529411764706,0.029411764705882353,0.12244897959183673,0.0,34,49,1,1,1,0,0,0,0.15,0.4,0.16666666666666666,0.0,0.8208333333333333,8.653883333333333,-3.07875,1.6175833333333334,2.277316666666666,SIDEWAYS,39
MODEL_A,2021-03-08,197,20,0,6,0,0.0,-5.346216666666667,,,0.08,0.0,0.0,0.0,50,99,0.1,0.0,0.0,0.0,40,75,0.11764705882352941,0.0,0.0,0.0,34,47,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,2.634533333333333,-7.600333333333334,-3.204716666666666,-2.847233333333333,SIDEWAYS,38
MODEL_B,2021-03-08,197,20,20,6,6,0.0,-3.95135,0.6666666666666666,0.9031000000000003,0.08,0.0,0.09090909090909091,0.04040404040404041,50,99,0.1,0.0,0.10666666666666667,0.04,40,75,0.08823529411764706,0.0,0.10638297872340426,0.02127659574468085,34,47,0,0,0,1,1,1,0.2,0.4,0.0,0.5,0.0,3.1647666666666665,-5.637599999999999,-1.4061833333333336,-1.7886333333333333,SIDEWAYS,38
MODEL_C,2021-03-08,197,20,20,6,6,0.16666666666666666,-4.5318000000000005,0.8333333333333334,-4.5318000000000005,0.1,0.0,0.1111111111111111,0.050505050505050504,50,99,0.125,0.0,0.12,0.05333333333333334,40,75,0.14705882352941177,0.0,0.14893617021276595,0.06382978723404255,34,47,0,0,0,1,3,3,0.25,0.45,0.0,0.6666666666666666,0.0,2.8226833333333334,-7.548633333333332,-3.2265833333333336,-2.692366666666666,SIDEWAYS,38
MODEL_A,2021-03-09,197,20,0,6,0,0.16666666666666666,-3.6833166666666664,,,0.15,0.025,0.0,0.0,40,123,0.17857142857142858,0.03571428571428571,0.0,0.0,28,103,0.15,0.0,0.0,0.0,20,76,0,0,0,0,0,0,0.25,0.0,0.16666666666666666,0.0,1.1726190476190474,5.040583333333333,-5.540116666666666,1.0505166666666665,-1.3831666666666667,SIDEWAYS,25
MODEL_B,2021-03-09,197,20,20,6,6,0.16666666666666666,-5.075,0.6666666666666666,-1.6982666666666668,0.15,0.025,0.08130081300813008,0.024390243902439025,40,123,0.14285714285714285,0.03571428571428571,0.07766990291262135,0.02912621359223301,28,103,0.1,0.05,0.05263157894736842,0.02631578947368421,20,76,0,0,0,0,0,0,0.2,0.4,0.16666666666666666,0.5,1.1726190476190474,4.160083333333334,-6.897316666666666,0.047066666666666736,-3.02915,SIDEWAYS,25
MODEL_C,2021-03-09,197,20,20,6,6,0.3333333333333333,-4.0456,0.8333333333333334,-3.683316666666667,0.125,0.05,0.08943089430894309,0.032520325203252036,40,123,0.14285714285714285,0.03571428571428571,0.08737864077669903,0.038834951456310676,28,103,0.05,0.0,0.07894736842105263,0.039473684210526314,20,76,0,0,0,0,1,1,0.2,0.45,0.16666666666666666,0.6666666666666666,1.1726190476190474,4.248666666666666,-5.797433333333333,0.5018666666666666,-2.8516999999999997,SIDEWAYS,25
MODEL_A,2021-03-10,197,20,0,6,0,0.16666666666666666,-3.7616833333333326,,,0.21428571428571427,0.0,0.0,0.0,14,164,0.23076923076923078,0.0,0.0,0.0,13,143,0.3,0.0,0.0,0.0,10,128,0,0,0,0,0,0,0.15,0.0,0.0,0.0,0.0,3.28175,-6.112666666666667,-0.23026666666666665,-0.6257166666666667,SIDEWAYS,20
MODEL_B,2021-03-10,197,20,20,6,6,0.16666666666666666,-3.388833333333334,0.6666666666666666,-2.3124,0.21428571428571427,0.07142857142857142,0.0975609756097561,0.024390243902439025,14,164,0.23076923076923078,0.07692307692307693,0.09090909090909091,0.027972027972027972,13,143,0.3,0.1,0.078125,0.0234375,10,128,0,0,0,0,0,0,0.15,0.65,0.16666666666666666,0.6666666666666666,2.5256410256410255,4.1441333333333334,-5.913516666666666,-0.8831500000000001,1.1344333333333332,SIDEWAYS,20
MODEL_C,2021-03-10,197,20,20,6,6,0.16666666666666666,-2.35515,0.8333333333333334,-3.744483333333333,0.21428571428571427,0.07142857142857142,0.09146341463414634,0.03048780487804878,14,164,0.23076923076923078,0.07692307692307693,0.0979020979020979,0.03496503496503497,13,143,0.3,0.1,0.1015625,0.0390625,10,128,0,0,0,0,0,0,0.15,0.7,0.16666666666666666,0.8333333333333334,2.5256410256410255,5.0402499999999995,-5.219483333333334,-0.78185,2.1323166666666666,SIDEWAYS,20
MODEL_A,2021-03-12,197,18,0,6,0,0.5,3.9289833333333326,,,0.125,0.08333333333333333,0.0,0.0,24,140,0.16666666666666666,0.1111111111111111,0.0,0.0,18,121,0.2,0.13333333333333333,0.0,0.0,15,102,1,1,2,0,0,0,0.16666666666666666,0.0,0.3333333333333333,0.0,3.648148148148148,12.582683333333334,-6.434933333333333,1.9222666666666663,3.224933333333333,SIDEWAYS,18
MODEL_B,2021-03-12,197,20,20,6,6,0.3333333333333333,0.9377166666666662,1.0,-6.9637166666666666,0.125,0.08333333333333333,0.09285714285714286,0.03571428571428571,24,140,0.16666666666666666,0.1111111111111111,0.09917355371900827,0.04132231404958678,18,121,0.2,0.13333333333333333,0.10784313725490197,0.049019607843137254,15,102,1,1,2,1,1,2,0.15,0.6,0.3333333333333333,0.8333333333333334,3.648148148148148,11.331216666666668,-9.005583333333334,1.8397,1.6384166666666662,SIDEWAYS,18
MODEL_C,2021-03-12,197,20,20,6,6,0.3333333333333333,1.7434333333333327,0.6666666666666666,2.1837499999999994,0.125,0.08333333333333333,0.1,0.02142857142857143,24,140,0.16666666666666666,0.1111111111111111,0.09917355371900827,0.024793388429752067,18,121,0.2,0.13333333333333333,0.10784313725490197,0.029411764705882353,15,102,1,1,2,1,2,2,0.15,0.6,0.3333333333333333,0.5,3.648148148148148,11.460383333333333,-7.315066666666667,2.1514333333333333,3.0138166666666666,SIDEWAYS,18
MODEL_A,2021-03-15,197,14,0,6,0,0.5,1.4548499999999995,,,0.11627906976744186,0.06976744186046512,0.0,0.0,43,124,0.12903225806451613,0.0967741935483871,0.0,0.0,31,101,0.14285714285714285,0.14285714285714285,0.0,0.0,21,82,1,1,1,0,0,0,0.2857142857142857,0.0,0.5,0.0,3.1774193548387095,9.745216666666668,-7.327966666666668,2.7189833333333335,-2.4404333333333335,SIDEWAYS,14
MODEL_B,2021-03-15,197,20,20,6,6,0.5,4.3761,0.6666666666666666,0.847666666666667,0.13953488372093023,0.06976744186046512,0.10483870967741936,0.03225806451612903,43,124,0.16129032258064516,0.06451612903225806,0.09900990099009901,0.019801980198019802,31,101,0.19047619047619047,0.09523809523809523,0.08536585365853659,0.024390243902439025,21,82,1,1,1,1,1,1,0.25,0.5,0.3333333333333333,0.3333333333333333,2.118279569892473,10.326633333333332,-3.8106333333333335,4.003733333333334,1.1225333333333334,SIDEWAYS,14
MODEL_C,2021-03-15,197,20,20,6,6,0.5,2.025933333333333,0.5,2.1213333333333337,0.11627906976744186,0.06976744186046512,0.08870967741935484,0.024193548387096774,43,124,0.12903225806451613,0.06451612903225806,0.07920792079207921,0.019801980198019802,31,101,0.14285714285714285,0.09523809523809523,0.0975609756097561,0.024390243902439025,21,82,1,1,1,1,1,1,0.2,0.4,0.3333333333333333,0.3333333333333333,2.118279569892473,10.2739,-6.065116666666666,3.172333333333333,-0.7591333333333333,SIDEWAYS,14
MODEL_A,2021-03-16,197,17,0,6,0,0.16666666666666666,-4.610516666666666,,,0.1111111111111111,0.027777777777777776,0.0,0.0,36,120,0.16,0.04,0.0,0.0,25,99,0.15789473684210525,0.05263157894736842,0.0,0.0,19,68,0,0,0,0,0,0,0.23529411764705882,0.0,0.16666666666666666,0.0,1.3133333333333332,1.6400166666666667,-10.145800000000001,-3.816283333333333,-5.036116666666667,SIDEWAYS,17
MODEL_B,2021-03-16,197,20,20,6,6,0.3333333333333333,-2.739216666666666,0.6666666666666666,-3.7144666666666666,0.1111111111111111,0.05555555555555555,0.125,0.03333333333333333,36,120,0.16,0.08,0.1111111111111111,0.04040404040404041,25,99,0.15789473684210525,0.05263157894736842,0.16176470588235295,0.058823529411764705,19,68,0,0,0,0,1,1,0.2,0.55,0.3333333333333333,0.6666666666666666,2.6266666666666665,5.2994666666666665,-8.716766666666667,-3.4908333333333332,-1.9371333333333334,SIDEWAYS,17
MODEL_C,2021-03-16,197,20,20,6,6,0.16666666666666666,-5.204233333333333,0.8333333333333334,-5.229316666666667,0.1111111111111111,0.027777777777777776,0.11666666666666667,0.041666666666666664,36,120,0.16,0.04,0.12121212121212122,0.050505050505050504,25,99,0.15789473684210525,0.05263157894736842,0.16176470588235295,0.07352941176470588,19,68,0,0,0,0,1,1,0.2,0.6,0.16666666666666666,0.8333333333333334,1.3133333333333332,4.274016666666667,-9.815633333333333,-3.8206666666666664,-3.8363666666666654,SIDEWAYS,17
MODEL_A,2021-03-17,197,9,0,6,0,0.3333333333333333,1.0700166666666664,,,0.045454545454545456,0.045454545454545456,0.0,0.0,44,111,0.06060606060606061,0.06060606060606061,0.0,0.0,33,87,0.09523809523809523,0.09523809523809523,0.0,0.0,21,64,0,1,2,0,0,0,0.2222222222222222,0.0,0.3333333333333333,0.0,1.9898989898989898,8.573683333333333,-6.083416666666665,-2.6027,2.7069833333333335,SIDEWAYS,9
MODEL_B,2021-03-17,197,20,20,6,6,0.3333333333333333,-0.8360333333333331,0.8333333333333334,-2.892866666666667,0.1590909090909091,0.045454545454545456,0.10810810810810811,0.036036036036036036,44,111,0.21212121212121213,0.06060606060606061,0.10344827586206896,0.04597701149425287,33,87,0.23809523809523808,0.09523809523809523,0.125,0.046875,21,64,0,0,0,0,0,0,0.35,0.45,0.3333333333333333,0.6666666666666666,1.9898989898989898,4.948283333333333,-5.507916666666667,-2.255333333333333,0.3580000000000001,SIDEWAYS,9
MODEL_C,2021-03-17,197,20,20,6,6,0.16666666666666666,-2.8089666666666666,0.6666666666666666,1.0700166666666666,0.11363636363636363,0.022727272727272728,0.11711711711711711,0.02702702702702703,44,111,0.15151515151515152,0.030303030303030304,0.11494252873563218,0.034482758620689655,33,87,0.23809523809523808,0.047619047619047616,0.140625,0.03125,21,64,0,1,1,0,0,0,0.25,0.5,0.16666666666666666,0.5,0.9949494949494949,6.007016666666668,-7.174599999999998,-2.7708666666666666,0.4532000000000001,SIDEWAYS,9
MODEL_A,2021-03-18,197,8,0,6,0,0.3333333333333333,-3.8035666666666663,,,0.047619047619047616,0.023809523809523808,0.0,0.0,42,115,0.06451612903225806,0.03225806451612903,0.0,0.0,31,99,0.09523809523809523,0.047619047619047616,0.0,0.0,21,72,0,0,0,0,0,0,0.25,0.0,0.16666666666666666,0.0,1.0591397849462365,6.198333333333333,-7.139383333333334,1.0999833333333335,0.8518666666666665,SIDEWAYS,8
MODEL_B,2021-03-18,197,20,20,6,6,0.5,-0.6760833333333336,0.5,-1.0797499999999998,0.11904761904761904,0.047619047619047616,0.10434782608695652,0.02608695652173913,42,115,0.0967741935483871,0.03225806451612903,0.10101010101010101,0.030303030303030304,31,99,0.14285714285714285,0.047619047619047616,0.09722222222222222,0.027777777777777776,21,72,0,0,0,0,0,0,0.15,0.5,0.16666666666666666,0.5,1.0591397849462365,6.500899999999999,-4.0105,1.54335,3.1773333333333333,SIDEWAYS,8
MODEL_C,2021-03-18,197,20,20,6,6,0.5,-0.8954333333333334,0.6666666666666666,-3.1315000000000004,0.11904761904761904,0.047619047619047616,0.09565217391304348,0.02608695652173913,42,115,0.0967741935483871,0.06451612903225806,0.09090909090909091,0.030303030303030304,31,99,0.14285714285714285,0.09523809523809523,0.08333333333333333,0.027777777777777776,21,72,0,0,0,1,1,1,0.15,0.45,0.3333333333333333,0.5,2.118279569892473,8.144516666666666,-5.2204500000000005,2.8585499999999997,3.0258333333333334,SIDEWAYS,8
