date,close,high,low,open,volume,vix,atr,ema_fast,ema_slow,trend_strength,ret_1d,ret_5d,ret_10d,ret_21d,abs_move_5d,abs_move_10d,regime,vix_bucket,direction
2026-04-24,23897.94921875,24206.0,23813.650390625,24100.55078125,438400,19.709999084472656,375.5531529017857,23937.15719784342,24220.041263739335,0.5692,0.8149234824183171,0.9262366426251001,-0.34354248820055444,0.06590523670391146,0.9262366426251001,0.34354248820055444,RANGING,MEDIUM,BEAR
2026-04-27,24092.69921875,24130.69921875,23936.19921875,23945.44921875,430300,18.3799991607666,359.64955357142856,23951.970723644044,24215.04745805348,0.5656,-0.4026115924964935,-0.2486165495868775,-2.9600188464769306,-0.7701454554357223,0.2486165495868775,2.9600188464769306,RANGING,MEDIUM,BEAR
2026-04-28,23995.69921875,24181.80078125,23957.05078125,24049.900390625,554100,18.049999237060547,344.66392299107144,23956.135342225563,24206.445566316088,0.5508,0.7582657634449097,1.397125363773677,-2.430017162906306,-1.86678960536385,1.397125363773677,2.430017162906306,RANGING,MEDIUM,BEAR
2026-04-29,24177.650390625,24334.69921875,24059.94921875,24096.900390625,531100,17.440000534057617,304.4853515625,23977.2320135017,24205.316343739967,0.5157,-0.7449012061355398,0.6162716293464765,-2.0186030212399952,-3.288370740765967,0.6162716293464765,2.0186030212399952,RANGING,MEDIUM,BEAR
2026-04-30,23997.55078125,24087.44921875,23796.849609375,23996.94921875,505500,18.459999084472656,309.21763392857144,23979.167134239633,24197.168674622717,0.5196,0.5073434414612388,0.7442409894369062,-1.4753621504017378,-2.141885247729547,0.7442409894369062,1.4753621504017378,RANGING,MEDIUM,BEAR
2026-05-04,24119.30078125,24290.19921875,24004.75,24063.55078125,419100,18.299999237060547,308.76743861607144,23992.51319585967,24194.115031745354,0.507,-0.35863394542201554,-1.2581259076585583,-1.9459584121313656,-2.9590458626803207,1.2581259076585583,1.9459584121313656,RANGING,MEDIUM,BEAR
2026-05-05,24032.80078125,24081.69921875,23882.05078125,24052.599609375,363300,17.90999984741211,290.35672433035717,23996.350108753984,24187.78898270632,0.5182,1.240589643353629,-2.7181600927248306,-1.7259776961727313,-2.5642038379512844,2.7181600927248306,1.7259776961727313,RANGING,MEDIUM,BEAR
2026-05-06,24330.94921875,24356.5,23997.900390625,24171.0,429200,16.68000030517578,284.6674107142857,24028.21669065837,24193.403109609993,0.5104,-0.017668148029703623,-3.7744092970581566,-2.761705730050923,-3.963059522794643,3.7744092970581566,2.761705730050923,RANGING,MEDIUM,BEAR
2026-05-07,24326.650390625,24482.099609375,24284.0,24398.5,440600,16.6200008392334,277.5210658482143,24056.63894779805,24198.628493179207,0.5133,-0.6186630612244115,-2.618736122814125,-2.7622017872791726,-4.9478673442393095,2.618736122814125,2.7622017872791726,RANGING,MEDIUM,BEAR
2026-05-08,24176.150390625,24253.80078125,24126.650390625,24233.650390625,335900,16.84000015258789,272.10323660714283,24068.020989972043,24197.746998961396,0.4839,-1.4903149402549887,-2.2032059778696267,-1.8896706133667895,-3.8635215539203682,2.2032059778696267,1.8896706133667895,RANGING,MEDIUM,BEAR
2026-05-11,23815.849609375,23997.44921875,23799.099609375,23970.099609375,390100,18.549999237060547,281.93540736607144,24044.00466801042,24182.770630742325,0.4535,-1.8319683541890175,-0.696596566345864,0.9063275630109446,-2.523111291349678,0.696596566345864,0.9063275630109446,RANGING,MEDIUM,BEAR
2026-05-12,23379.55078125,23757.55078125,23348.400390625,23722.599609375,447500,19.280000686645508,297.69614955357144,23980.72334546181,24151.271813115178,0.4032,0.14135784059419176,1.0199050485659056,2.2846822100978104,-0.9322299385229993,1.0199050485659056,2.2846822100978104,RANGING,MEDIUM,BEAR
