date,close,high,low,open,volume,vix,atr,ema_fast,ema_slow,trend_strength,ret_1d,ret_5d,ret_10d,ret_21d,abs_move_5d,abs_move_10d,regime,vix_bucket,direction
2025-11-19,26052.650390625,26074.650390625,25856.19921875,25918.099609375,250100,11.970000267028809,199.77497209821428,25756.56767195301,25478.31145755887,0.5004,0.5354541588221684,0.5859303692185236,-0.2558295974715241,-0.910078651576729,0.5859303692185236,0.2558295974715241,RANGING,LOW,BULL
2025-11-20,26192.150390625,26246.650390625,26063.19921875,26132.099609375,240400,12.140000343322754,198.728515625,25798.05174039796,25506.305141208522,0.5491,-0.47342428227803435,0.08934123497310598,-0.6047628326145249,-0.8618994493892473,0.08934123497310598,0.6047628326145249,RANGING,LOW,BULL
2025-11-21,26068.150390625,26179.19921875,26052.19921875,26109.55078125,235600,13.630000114440918,191.39997209821428,25823.775421371964,25528.338288244464,0.5561,-0.4167936312968079,0.5171016205794077,0.4538059906526559,0.3999132981735931,0.5171016205794077,0.4538059906526559,RANGING,LOW,BULL
2025-11-24,25959.5,26142.80078125,25912.150390625,26122.80078125,464700,13.239999771118164,196.61788504464286,25836.70157171749,25545.24659066625,0.5306,-0.2877529180069005,0.8330283711165398,0.00404777152873681,0.8384228919085412,0.8330283711165398,0.00404777152873681,RANGING,LOW,BULL
2025-11-25,25884.80078125,26032.599609375,25857.5,25998.5,260500,12.239999771118164,194.19642857142858,25841.282448815826,25558.56244127738,0.5483,1.2381783530362567,0.569440107905983,-0.17442819439316137,0.994015099051393,0.569440107905983,0.17442819439316137,RANGING,LOW,BULL
2025-11-26,26205.30078125,26215.150390625,25842.94921875,25842.94921875,275300,11.970000267028809,207.38225446428572,25875.950861428602,25583.924729119444,0.5969,0.03911422381892571,-0.8368565699002017,-1.7069095485064856,-0.6220115592667663,0.8368565699002017,1.7069095485064856,RANGING,LOW,BULL
2025-11-27,26215.55078125,26310.44921875,26141.900390625,26261.25,240300,11.789999961853027,202.79282924107142,25908.293710935402,25608.6943782226,0.6015,-0.04806903583736144,-0.6934844999710199,-1.2092059504877017,-1.0430876473157213,0.6934844999710199,1.2092059504877017,RANGING,LOW,BULL
2025-11-28,26202.94921875,26280.75,26172.400390625,26237.44921875,202500,11.619999885559082,199.021484375,25936.35614025108,25631.998489615835,0.5877,-0.10380212747401751,-0.06297001097950172,-0.5953528310789213,-1.007900321334898,0.06297001097950172,0.5953528310789213,RANGING,LOW,BULL
2025-12-01,26175.75,26325.80078125,26124.19921875,26325.80078125,213800,11.630000114440918,194.38225446428572,25959.155555465262,25653.322078258352,0.5674,-0.5484113396941881,-0.8221320067237858,-0.5671249868676176,-0.17630971653151972,0.8221320067237858,0.5671249868676176,RANGING,LOW,BULL
2025-12-02,26032.19921875,26154.599609375,25997.849609375,26087.94921875,254800,11.229999542236328,189.97502790178572,25966.112094825716,25668.180005336457,0.5222,-0.17746951904364927,-0.7396564020849761,-0.66110284393891,0.43926969649816794,0.7396564020849761,0.66110284393891,RANGING,LOW,BULL
2025-12-03,25986.0,26066.44921875,25891.0,26004.900390625,265700,11.210000038146973,188.05719866071428,25968.00618103279,25680.64353453895,0.5153,0.18375278996383138,-0.8773955206649697,-0.6443824318864033,1.3182128117062986,0.8773955206649697,0.6443824318864033,RANGING,LOW,BULL
2025-12-04,26033.75,26098.25,25938.94921875,25981.849609375,248100,10.819999694824219,185.19308035714286,25974.267497124907,25694.490846909976,0.5175,0.5865433091659877,-0.5193228741537381,-0.8381397944975277,0.8318078695923603,0.5193228741537381,0.8381397944975277,RANGING,LOW,BULL
2025-12-05,26186.44921875,26202.599609375,25985.349609375,25999.80078125,249300,10.319999694824219,192.29310825892858,25994.475280136823,25713.783332080173,0.5236,-0.862653945989178,-0.5327182728543267,-0.8403156391567634,-0.029595459603015684,0.5327182728543267,0.8403156391567634,RANGING,LOW,BULL
2025-12-08,25960.55078125,26178.69921875,25892.25,26159.80078125,320700,11.130000114440918,202.35379464285714,25991.244375480936,25723.460486949578,0.5069,-0.46570811090926867,0.257120893013596,0.8160443557615471,0.6941271018030548,0.257120893013596,0.8160443557615471,RANGING,LOW,BULL
2025-12-09,25839.650390625,25923.650390625,25728.0,25867.099609375,276000,10.949999809265137,203.36090959821428,25976.806853113703,25728.01695376038,0.474,-0.31598875909956137,0.07913891419142338,1.3061322227581273,0.14396177265423304,0.07913891419142338,1.3061322227581273,RANGING,LOW,BULL
2025-12-10,25758.0,25947.650390625,25734.55078125,25864.05078125,207900,10.90999984741211,204.72516741071428,25955.96810519811,25729.19275949527,0.444,0.54565875164998,0.23507563184252955,1.49118568745632,-0.2900039550819189,0.23507563184252955,1.49118568745632,RANGING,LOW,BULL
2025-12-11,25898.55078125,25922.80078125,25693.25,25771.400390625,206100,10.399999618530273,211.12513950892858,25950.499788631623,25735.834250544474,0.4792,0.5729990019651465,-0.3204812527969336,0.5550503625248115,-0.4181731331793559,0.3204812527969336,0.5550503625248115,RANGING,LOW,BULL
2025-12-12,26046.94921875,26057.599609375,25938.44921875,25971.19921875,216300,10.109999656677246,206.0107421875,25959.685448642897,25748.034837532927,0.5114,-0.07543469807149705,-0.30924476969846904,-0.40254084458967165,-1.2080049561946304,0.30924476969846904,0.40254084458967165,RANGING,LOW,BULL
2025-12-15,26027.30078125,26047.150390625,25904.75,25930.05078125,181600,10.25,203.67508370535714,25966.125004129288,25758.98644316889,0.5185,-0.6424068837574293,0.5574900393802151,-0.3398399727209567,-1.3896991275237025,0.5574900393802151,0.3398399727209567,RANGING,LOW,BULL
2025-12-16,25860.099609375,25980.75,25834.349609375,25951.5,264400,10.0600004196167,190.87151227678572,25956.027347486022,25762.951665373053,0.4487,-0.1606677033445636,1.2260230472393774,1.0421460244580683,-0.6409488072501857,1.2260230472393774,1.0421460244580683,RANGING,LOW,BULL
