trading_date,symbol,direction,split,regime,v3_score,knowledge_score,knowledge_confidence,conflict_type,inv_knowledge_score,t1_ret_pct,kn_group,v3_favorable
2025-09-22,NOCIL.NS,DOWN,TRAIN,RANGE,0.7608,0.5,MEDIUM,ALIGNED,0.5,0.5297,HIGH_KN,False
2025-09-22,WELCORP.NS,DOWN,TRAIN,RANGE,0.7559,0.5,MEDIUM,ALIGNED,0.5,-1.031,HIGH_KN,True
2025-09-22,SOBHA.NS,DOWN,TRAIN,RANGE,0.747,0.5,MEDIUM,ALIGNED,0.5,-1.1092,HIGH_KN,True
2025-09-22,BATAINDIA.NS,DOWN,TRAIN,RANGE,0.744,0.625,HIGH,ALIGNED,0.375,-0.057,HIGH_KN,True
2025-09-22,LUPIN.NS,DOWN,TRAIN,RANGE,0.7313,0.625,HIGH,ALIGNED,0.375,0.1297,HIGH_KN,False
2025-09-22,BAJFINANCE.NS,DOWN,TRAIN,RANGE,0.7301,0.625,HIGH,ALIGNED,0.375,1.8877,HIGH_KN,False
2025-09-22,BRITANNIA.NS,DOWN,TRAIN,RANGE,0.7192,0.625,HIGH,ALIGNED,0.375,-2.0226,HIGH_KN,True
2025-09-22,FINPIPE.NS,DOWN,TRAIN,RANGE,0.7183,0.625,HIGH,ALIGNED,0.375,-2.1287,HIGH_KN,True
2025-09-22,OFSS.NS,DOWN,TRAIN,RANGE,0.7044,0.5,MEDIUM,ALIGNED,0.5,0.5245,HIGH_KN,False
2025-09-23,ONMOBILE.NS,UP,TRAIN,RANGE,0.9966,0.75,HIGH,ALIGNED,0.25,-1.7489,HIGH_KN,False
2025-09-23,ADANIGREEN.NS,UP,TRAIN,RANGE,0.9743,0.625,HIGH,ALIGNED,0.375,-3.1994,HIGH_KN,False
2025-09-23,ADANIENSOL.NS,UP,TRAIN,RANGE,0.9466,0.625,HIGH,ALIGNED,0.375,-3.9023,HIGH_KN,False
2025-09-23,ASHOKLEY.NS,UP,TRAIN,RANGE,0.9182,0.75,HIGH,ALIGNED,0.25,-1.2358,HIGH_KN,False
2025-09-23,DEEPAKFERT.NS,UP,TRAIN,RANGE,0.91,1.0,HIGH,ALIGNED,0.0,4.063,HIGH_KN,True
2025-09-23,GRSE.NS,UP,TRAIN,RANGE,0.8857,0.875,HIGH,ALIGNED,0.125,1.2683,HIGH_KN,True
2025-09-23,MOIL.NS,UP,TRAIN,RANGE,0.8425,1.0,HIGH,ALIGNED,0.0,0.0276,HIGH_KN,True
2025-09-23,NAUKRI.NS,UP,TRAIN,RANGE,0.8393,0.875,HIGH,ALIGNED,0.125,-0.617,HIGH_KN,False
2025-09-23,CANBK.NS,UP,TRAIN,RANGE,0.8391,0.75,HIGH,ALIGNED,0.25,0.8285,HIGH_KN,True
2025-09-23,PNBHOUSING.NS,UP,TRAIN,RANGE,0.8364,0.75,HIGH,ALIGNED,0.25,-0.2075,HIGH_KN,False
2025-09-23,SUDARSCHEM.NS,UP,TRAIN,RANGE,0.832,0.875,HIGH,ALIGNED,0.125,-0.2166,HIGH_KN,False
2025-09-23,IDEAFORGE.NS,UP,TRAIN,RANGE,0.8083,0.75,HIGH,ALIGNED,0.25,0.0657,HIGH_KN,True
2025-09-23,OLECTRA.NS,UP,TRAIN,RANGE,0.7932,0.75,HIGH,ALIGNED,0.25,-1.5619,HIGH_KN,False
2025-09-23,CENTUM.NS,UP,TRAIN,RANGE,0.7745,0.625,HIGH,ALIGNED,0.375,3.0021,HIGH_KN,True
2025-09-23,BPCL.NS,UP,TRAIN,RANGE,0.7689,1.0,HIGH,ALIGNED,0.0,-0.0151,HIGH_KN,False
2025-09-23,IDEA.NS,UP,TRAIN,RANGE,0.7684,0.625,HIGH,ALIGNED,0.375,-1.4908,HIGH_KN,False
2025-09-23,LAURUSLABS.NS,UP,TRAIN,RANGE,0.7602,0.75,HIGH,ALIGNED,0.25,-0.033,HIGH_KN,False
2025-09-23,MARUTI.NS,UP,TRAIN,RANGE,0.7473,0.75,HIGH,ALIGNED,0.25,0.9443,HIGH_KN,True
2025-09-23,NMDC.NS,UP,TRAIN,RANGE,0.7456,1.0,HIGH,ALIGNED,0.0,-1.1524,HIGH_KN,False
2025-09-23,TORNTPHARM.NS,UP,TRAIN,RANGE,0.7437,1.0,HIGH,ALIGNED,0.0,-1.0105,HIGH_KN,False
2025-09-23,PERSISTENT.NS,DOWN,TRAIN,RANGE,0.8667,0.75,HIGH,ALIGNED,0.25,-0.935,HIGH_KN,True
2025-09-23,ZYDUSWELL.NS,DOWN,TRAIN,RANGE,0.8602,0.625,HIGH,ALIGNED,0.375,2.5116,HIGH_KN,False
2025-09-23,COFORGE.NS,DOWN,TRAIN,RANGE,0.8529,0.875,HIGH,ALIGNED,0.125,-2.68,HIGH_KN,True
2025-09-23,RAJESHEXPO.NS,DOWN,TRAIN,RANGE,0.8458,0.625,HIGH,ALIGNED,0.375,-0.8257,HIGH_KN,True
2025-09-23,RAILTEL.NS,DOWN,TRAIN,RANGE,0.8413,0.75,HIGH,ALIGNED,0.25,-2.1702,HIGH_KN,True
2025-09-23,MPHASIS.NS,DOWN,TRAIN,RANGE,0.8296,0.875,HIGH,ALIGNED,0.125,-0.9289,HIGH_KN,True
2025-09-23,PARAS.NS,DOWN,TRAIN,RANGE,0.8269,0.75,HIGH,ALIGNED,0.25,-0.5189,HIGH_KN,True
2025-09-23,TATACOMM.NS,DOWN,TRAIN,RANGE,0.8008,0.5,MEDIUM,ALIGNED,0.5,-0.0423,HIGH_KN,True
2025-09-23,SAPPHIRE.NS,DOWN,TRAIN,RANGE,0.7803,0.625,HIGH,ALIGNED,0.375,0.6046,HIGH_KN,False
2025-09-23,MASTEK.NS,DOWN,TRAIN,RANGE,0.7641,0.625,HIGH,ALIGNED,0.375,-3.3438,HIGH_KN,True
2025-09-23,TECHM.NS,DOWN,TRAIN,RANGE,0.7476,0.75,HIGH,ALIGNED,0.25,-1.3248,HIGH_KN,True
2025-09-23,NHPC.NS,DOWN,TRAIN,RANGE,0.7462,0.75,HIGH,ALIGNED,0.25,-0.3925,HIGH_KN,True
2025-09-23,HFCL.NS,DOWN,TRAIN,RANGE,0.7454,0.625,HIGH,ALIGNED,0.375,0.438,HIGH_KN,False
2025-09-23,OFSS.NS,DOWN,TRAIN,RANGE,0.7264,0.625,HIGH,ALIGNED,0.375,-0.4668,HIGH_KN,True
2025-09-23,SOBHA.NS,DOWN,TRAIN,RANGE,0.7246,0.75,HIGH,ALIGNED,0.25,-0.2598,HIGH_KN,True
2025-09-23,METROBRAND.NS,DOWN,TRAIN,RANGE,0.7243,0.75,HIGH,ALIGNED,0.25,-0.1174,HIGH_KN,True
2025-09-23,EMAMILTD.NS,DOWN,TRAIN,RANGE,0.7226,0.75,HIGH,ALIGNED,0.25,0.1908,HIGH_KN,False
2025-09-23,HCLTECH.NS,DOWN,TRAIN,RANGE,0.7226,0.75,HIGH,ALIGNED,0.25,0.8742,HIGH_KN,False
2025-09-23,NATIONALUM.NS,DOWN,TRAIN,RANGE,0.7194,0.75,HIGH,ALIGNED,0.25,-1.3168,HIGH_KN,True
2025-09-23,CLEAN.NS,DOWN,TRAIN,RANGE,0.7117,0.75,HIGH,ALIGNED,0.25,-0.415,HIGH_KN,True
2025-09-24,ADANIGREEN.NS,UP,TRAIN,RANGE,0.9718,0.875,HIGH,ALIGNED,0.125,-1.4335,HIGH_KN,False
2025-09-24,IDEA.NS,UP,TRAIN,RANGE,0.9556,0.5,MEDIUM,ALIGNED,0.5,1.0477,HIGH_KN,True
2025-09-24,CENTUM.NS,UP,TRAIN,RANGE,0.9502,0.875,HIGH,ALIGNED,0.125,-4.5647,HIGH_KN,False
2025-09-24,ADANIENSOL.NS,UP,TRAIN,RANGE,0.949,0.875,HIGH,ALIGNED,0.125,0.5849,HIGH_KN,True
2025-09-24,SUDARSCHEM.NS,UP,TRAIN,RANGE,0.9466,1.0,HIGH,ALIGNED,0.0,-5.2483,HIGH_KN,False
2025-09-24,DEEPAKFERT.NS,UP,TRAIN,RANGE,0.94,0.875,HIGH,ALIGNED,0.125,-2.1262,HIGH_KN,False
2025-09-24,ASHOKLEY.NS,UP,TRAIN,RANGE,0.8937,0.875,HIGH,ALIGNED,0.125,-1.2723,HIGH_KN,False
2025-09-24,GRSE.NS,UP,TRAIN,RANGE,0.8726,0.875,HIGH,ALIGNED,0.125,0.0774,HIGH_KN,True
2025-09-24,RATEGAIN.NS,UP,TRAIN,RANGE,0.8527,0.5,MEDIUM,ALIGNED,0.5,0.5539,HIGH_KN,True
2025-09-24,CANBK.NS,UP,TRAIN,RANGE,0.8257,0.75,HIGH,ALIGNED,0.25,-1.196,HIGH_KN,False
2025-09-24,MOIL.NS,UP,TRAIN,RANGE,0.816,0.75,HIGH,ALIGNED,0.25,-0.6069,HIGH_KN,False
2025-09-24,SHYAMMETL.NS,UP,TRAIN,RANGE,0.8114,0.75,HIGH,ALIGNED,0.25,0.1687,HIGH_KN,True
2025-09-24,PNBHOUSING.NS,UP,TRAIN,RANGE,0.808,0.625,HIGH,ALIGNED,0.375,2.0058,HIGH_KN,True
2025-09-24,LAURUSLABS.NS,UP,TRAIN,RANGE,0.8012,0.875,HIGH,ALIGNED,0.125,-1.4729,HIGH_KN,False
2025-09-24,CHOLAFIN.NS,UP,TRAIN,RANGE,0.7845,0.75,HIGH,ALIGNED,0.25,-2.2942,HIGH_KN,False
2025-09-24,APOLLOTYRE.NS,UP,TRAIN,RANGE,0.7801,0.625,HIGH,ALIGNED,0.375,-0.2931,HIGH_KN,False
2025-09-24,SAIL.NS,UP,TRAIN,RANGE,0.7796,0.75,HIGH,ALIGNED,0.25,0.132,HIGH_KN,True
2025-09-24,MUTHOOTFIN.NS,UP,TRAIN,RANGE,0.7782,0.75,HIGH,ALIGNED,0.25,-1.1884,HIGH_KN,False
2025-09-24,BANKBARODA.NS,UP,TRAIN,RANGE,0.7532,1.0,HIGH,ALIGNED,0.0,-0.6093,HIGH_KN,False
2025-09-24,JSWSTEEL.NS,UP,TRAIN,RANGE,0.751,0.75,HIGH,ALIGNED,0.25,-0.0522,HIGH_KN,False
2025-09-24,COFORGE.NS,DOWN,TRAIN,RANGE,0.8512,0.75,HIGH,ALIGNED,0.25,-1.9653,HIGH_KN,True
2025-09-24,RAJESHEXPO.NS,DOWN,TRAIN,RANGE,0.847,0.625,HIGH,ALIGNED,0.375,-1.0263,HIGH_KN,True
2025-09-24,RAILTEL.NS,DOWN,TRAIN,RANGE,0.8458,0.625,HIGH,ALIGNED,0.375,1.7239,HIGH_KN,False
2025-09-24,PARAS.NS,DOWN,TRAIN,RANGE,0.8389,0.5,MEDIUM,ALIGNED,0.5,0.1692,HIGH_KN,False
2025-09-24,PERSISTENT.NS,DOWN,TRAIN,RANGE,0.8243,0.75,HIGH,ALIGNED,0.25,-1.7143,HIGH_KN,True
2025-09-24,ZYDUSWELL.NS,DOWN,TRAIN,RANGE,0.8216,0.625,HIGH,ALIGNED,0.375,-2.3677,HIGH_KN,True
2025-09-24,MPHASIS.NS,DOWN,TRAIN,RANGE,0.8175,0.625,HIGH,ALIGNED,0.375,-0.8574,HIGH_KN,True
2025-09-24,DATAPATTNS.NS,DOWN,TRAIN,RANGE,0.798,0.75,HIGH,ALIGNED,0.25,0.5442,HIGH_KN,False
2025-09-24,METROBRAND.NS,DOWN,TRAIN,RANGE,0.7937,0.625,HIGH,ALIGNED,0.375,-1.5281,HIGH_KN,True
2025-09-24,BHARATFORG.NS,DOWN,TRAIN,RANGE,0.784,0.625,HIGH,ALIGNED,0.375,-0.1406,HIGH_KN,True
2025-09-24,CLEAN.NS,DOWN,TRAIN,RANGE,0.7823,0.5,MEDIUM,ALIGNED,0.5,-0.7271,HIGH_KN,True
2025-09-24,TECHM.NS,DOWN,TRAIN,RANGE,0.7748,0.75,HIGH,ALIGNED,0.25,-0.5577,HIGH_KN,True
2025-09-24,BDL.NS,DOWN,TRAIN,RANGE,0.766,0.625,HIGH,ALIGNED,0.375,-0.6703,HIGH_KN,True
2025-09-24,TATACHEM.NS,DOWN,TRAIN,RANGE,0.7654,0.625,HIGH,ALIGNED,0.375,-1.2342,HIGH_KN,True
2025-09-24,DLF.NS,DOWN,TRAIN,RANGE,0.7539,0.75,HIGH,ALIGNED,0.25,-1.7174,HIGH_KN,True
2025-09-24,PRESTIGE.NS,DOWN,TRAIN,RANGE,0.7488,0.875,HIGH,ALIGNED,0.125,-2.4289,HIGH_KN,True
2025-09-24,MASTEK.NS,DOWN,TRAIN,RANGE,0.7444,0.75,HIGH,ALIGNED,0.25,-1.5717,HIGH_KN,True
2025-09-24,SOBHA.NS,DOWN,TRAIN,RANGE,0.7286,0.5,MEDIUM,ALIGNED,0.5,-0.9085,HIGH_KN,True
2025-09-24,BEL.NS,DOWN,TRAIN,RANGE,0.7264,0.625,HIGH,ALIGNED,0.375,1.9471,HIGH_KN,False
2025-09-24,IRCON.NS,DOWN,TRAIN,RANGE,0.7234,0.625,HIGH,ALIGNED,0.375,-1.0805,HIGH_KN,True
2025-09-25,IDEA.NS,UP,TRAIN,RANGE,0.9476,0.875,HIGH,ALIGNED,0.125,-7.6037,HIGH_KN,False
2025-09-25,ADANIGREEN.NS,UP,TRAIN,RANGE,0.9184,0.625,HIGH,ALIGNED,0.375,-2.9781,HIGH_KN,False
2025-09-25,INTELLECT.NS,UP,TRAIN,RANGE,0.9109,0.75,HIGH,ALIGNED,0.25,-6.9099,HIGH_KN,False
2025-09-25,ADANIENSOL.NS,UP,TRAIN,RANGE,0.8857,0.75,HIGH,ALIGNED,0.25,-1.6775,HIGH_KN,False
2025-09-25,PNBHOUSING.NS,UP,TRAIN,RANGE,0.8633,0.625,HIGH,ALIGNED,0.375,-4.8086,HIGH_KN,False
2025-09-25,HINDZINC.NS,UP,TRAIN,RANGE,0.8396,1.0,HIGH,ALIGNED,0.0,-3.7815,HIGH_KN,False
2025-09-25,GRSE.NS,UP,TRAIN,RANGE,0.8367,0.875,HIGH,ALIGNED,0.125,-3.8794,HIGH_KN,False
2025-09-25,OIL.NS,UP,TRAIN,RANGE,0.8284,1.0,HIGH,ALIGNED,0.0,-1.0969,HIGH_KN,False
2025-09-25,DEEPAKFERT.NS,UP,TRAIN,RANGE,0.8279,0.75,HIGH,ALIGNED,0.25,-0.9763,HIGH_KN,False
2025-09-25,CANBK.NS,UP,TRAIN,RANGE,0.8226,0.875,HIGH,ALIGNED,0.125,-2.7668,HIGH_KN,False
2025-09-25,RATEGAIN.NS,UP,TRAIN,RANGE,0.8163,0.625,HIGH,ALIGNED,0.375,-1.9543,HIGH_KN,False
2025-09-25,CENTUM.NS,UP,TRAIN,RANGE,0.8104,0.5,MEDIUM,ALIGNED,0.5,-4.7066,HIGH_KN,False
2025-09-25,VGUARD.NS,UP,TRAIN,RANGE,0.8027,0.625,HIGH,ALIGNED,0.375,0.2163,HIGH_KN,True
2025-09-25,AMBER.NS,UP,TRAIN,RANGE,0.801,0.625,HIGH,ALIGNED,0.375,-3.2707,HIGH_KN,False
2025-09-25,SUDARSCHEM.NS,UP,TRAIN,RANGE,0.7961,0.5,MEDIUM,ALIGNED,0.5,-2.8528,HIGH_KN,False
2025-09-25,COCHINSHIP.NS,UP,TRAIN,RANGE,0.767,0.875,HIGH,ALIGNED,0.125,-2.735,HIGH_KN,False
2025-09-25,RBLBANK.NS,UP,TRAIN,RANGE,0.7585,0.875,HIGH,ALIGNED,0.125,-1.1254,HIGH_KN,False
2025-09-25,KEI.NS,UP,TRAIN,RANGE,0.7532,0.875,HIGH,ALIGNED,0.125,-2.6119,HIGH_KN,False
2025-09-25,VEDL.NS,UP,TRAIN,RANGE,0.7524,0.875,HIGH,ALIGNED,0.125,-2.9676,HIGH_KN,False
2025-09-25,VINATIORGA.NS,UP,TRAIN,RANGE,0.7498,0.875,HIGH,ALIGNED,0.125,-0.3476,HIGH_KN,False
2025-09-25,COFORGE.NS,DOWN,TRAIN,RANGE,0.8578,0.625,HIGH,ALIGNED,0.375,-3.318,HIGH_KN,True
2025-09-25,PERSISTENT.NS,DOWN,TRAIN,RANGE,0.8561,0.75,HIGH,ALIGNED,0.25,-2.9691,HIGH_KN,True
2025-09-25,RAJESHEXPO.NS,DOWN,TRAIN,RANGE,0.8493,0.75,HIGH,ALIGNED,0.25,-3.3912,HIGH_KN,True
2025-09-25,MPHASIS.NS,DOWN,TRAIN,RANGE,0.825,0.75,HIGH,ALIGNED,0.25,-2.76,HIGH_KN,True
2025-09-25,LTTS.NS,DOWN,TRAIN,RANGE,0.8126,0.75,HIGH,ALIGNED,0.25,-1.5021,HIGH_KN,True
2025-09-25,PARAS.NS,DOWN,TRAIN,RANGE,0.809,0.5,MEDIUM,ALIGNED,0.5,-2.2097,HIGH_KN,True
2025-09-25,MASTEK.NS,DOWN,TRAIN,RANGE,0.8087,0.75,HIGH,ALIGNED,0.25,-0.6516,HIGH_KN,True
2025-09-25,RAILTEL.NS,DOWN,TRAIN,RANGE,0.8087,0.625,HIGH,ALIGNED,0.375,-0.6963,HIGH_KN,True
2025-09-25,KALYANKJIL.NS,DOWN,TRAIN,RANGE,0.8017,0.75,HIGH,ALIGNED,0.25,-1.4593,HIGH_KN,True
2025-09-25,TECHM.NS,DOWN,TRAIN,RANGE,0.783,0.625,HIGH,ALIGNED,0.375,-2.5341,HIGH_KN,True
2025-09-25,BHARATFORG.NS,DOWN,TRAIN,RANGE,0.7743,0.5,MEDIUM,ALIGNED,0.5,-2.1701,HIGH_KN,True
2025-09-25,ZENSARTECH.NS,DOWN,TRAIN,RANGE,0.7726,0.75,HIGH,ALIGNED,0.25,-3.5556,HIGH_KN,True
2025-09-25,SOBHA.NS,DOWN,TRAIN,RANGE,0.7688,0.625,HIGH,ALIGNED,0.375,-1.122,HIGH_KN,True
2025-09-25,BDL.NS,DOWN,TRAIN,RANGE,0.7427,0.625,HIGH,ALIGNED,0.375,-3.7342,HIGH_KN,True
2025-09-25,IRCON.NS,DOWN,TRAIN,RANGE,0.7374,0.75,HIGH,ALIGNED,0.25,-1.8378,HIGH_KN,True
2025-09-25,MOTHERSON.NS,DOWN,TRAIN,RANGE,0.7283,0.75,HIGH,ALIGNED,0.25,0.2657,HIGH_KN,False
2025-09-25,WIPRO.NS,DOWN,TRAIN,RANGE,0.7252,0.75,HIGH,ALIGNED,0.25,-2.5826,HIGH_KN,True
2025-09-25,GODREJPROP.NS,DOWN,TRAIN,RANGE,0.7223,0.75,HIGH,ALIGNED,0.25,-0.4981,HIGH_KN,True
2025-09-25,CLEAN.NS,DOWN,TRAIN,RANGE,0.7199,0.625,HIGH,ALIGNED,0.375,-1.6436,HIGH_KN,True
2025-09-25,WHIRLPOOL.NS,DOWN,TRAIN,RANGE,0.7133,0.75,HIGH,ALIGNED,0.25,-1.3131,HIGH_KN,True
2025-09-26,ONMOBILE.NS,UP,TRAIN,RANGE,0.9097,0.625,HIGH,ALIGNED,0.375,-2.2206,HIGH_KN,False
2025-09-26,DEEPAKFERT.NS,UP,TRAIN,RANGE,0.8486,0.875,HIGH,ALIGNED,0.125,-2.011,HIGH_KN,False
2025-09-26,HINDZINC.NS,UP,TRAIN,RANGE,0.8457,0.625,HIGH,ALIGNED,0.375,3.7965,HIGH_KN,True
2025-09-26,RATNAMANI.NS,UP,TRAIN,RANGE,0.8019,0.375,MEDIUM,CONFLICT,0.625,-0.1077,LOW_KN,False
2025-09-26,GRSE.NS,UP,TRAIN,RANGE,0.794,0.5,MEDIUM,ALIGNED,0.5,-4.5146,HIGH_KN,False
2025-09-26,ADANIGREEN.NS,UP,TRAIN,RANGE,0.792,0.375,MEDIUM,CONFLICT,0.625,-1.1505,LOW_KN,False
2025-09-26,RATEGAIN.NS,UP,TRAIN,RANGE,0.7862,0.25,LOW,CONFLICT,0.75,-3.4324,LOW_KN,False
2025-09-26,ICICIGI.NS,UP,TRAIN,RANGE,0.7831,0.875,HIGH,ALIGNED,0.125,0.5016,HIGH_KN,True
2025-09-26,MOIL.NS,UP,TRAIN,RANGE,0.7732,0.5,MEDIUM,ALIGNED,0.5,1.6225,HIGH_KN,True
2025-09-26,DEEPAKNTR.NS,UP,TRAIN,RANGE,0.7684,0.75,HIGH,ALIGNED,0.25,-0.8007,HIGH_KN,False
2025-09-26,SHYAMMETL.NS,UP,TRAIN,RANGE,0.7529,0.5,MEDIUM,ALIGNED,0.5,0.1819,HIGH_KN,True
2025-09-26,JSWSTEEL.NS,UP,TRAIN,RANGE,0.7382,0.75,HIGH,ALIGNED,0.25,-0.7605,HIGH_KN,False
2025-09-26,ASHOKLEY.NS,UP,TRAIN,RANGE,0.7357,0.625,HIGH,ALIGNED,0.375,0.3452,HIGH_KN,True
2025-09-26,GODREJAGRO.NS,UP,TRAIN,RANGE,0.7333,0.375,MEDIUM,CONFLICT,0.625,-0.3912,LOW_KN,False
2025-09-26,BAJFINANCE.NS,UP,TRAIN,RANGE,0.7331,0.5,MEDIUM,ALIGNED,0.5,0.5938,HIGH_KN,True
2025-09-26,LT.NS,UP,TRAIN,RANGE,0.7329,0.875,HIGH,ALIGNED,0.125,-1.102,HIGH_KN,False
2025-09-26,CERA.NS,UP,TRAIN,RANGE,0.7314,0.375,MEDIUM,CONFLICT,0.625,-0.3398,LOW_KN,False
2025-09-26,CRAFTSMAN.NS,UP,TRAIN,RANGE,0.728,0.5,MEDIUM,ALIGNED,0.5,-0.8924,HIGH_KN,False
2025-09-26,MUTHOOTFIN.NS,UP,TRAIN,RANGE,0.7217,0.75,HIGH,ALIGNED,0.25,1.4701,HIGH_KN,True
2025-09-26,CANBK.NS,UP,TRAIN,RANGE,0.721,0.625,HIGH,ALIGNED,0.375,2.0325,HIGH_KN,True
2025-09-26,COFORGE.NS,DOWN,TRAIN,RANGE,0.8643,0.75,HIGH,ALIGNED,0.25,0.8905,HIGH_KN,False
2025-09-26,PERSISTENT.NS,DOWN,TRAIN,RANGE,0.8391,0.625,HIGH,ALIGNED,0.375,-1.6259,HIGH_KN,True
2025-09-26,ZENSARTECH.NS,DOWN,TRAIN,RANGE,0.8329,0.75,HIGH,ALIGNED,0.25,-3.2089,HIGH_KN,True
2025-09-26,BDL.NS,DOWN,TRAIN,RANGE,0.8316,0.75,HIGH,ALIGNED,0.25,0.0734,HIGH_KN,False
2025-09-26,LAURUSLABS.NS,DOWN,TRAIN,RANGE,0.8246,0.75,HIGH,ALIGNED,0.25,1.0393,HIGH_KN,False
2025-09-26,PARAS.NS,DOWN,TRAIN,RANGE,0.8179,0.625,HIGH,ALIGNED,0.375,-3.4542,HIGH_KN,True
2025-09-26,MPHASIS.NS,DOWN,TRAIN,RANGE,0.8155,0.625,HIGH,ALIGNED,0.375,1.3511,HIGH_KN,False
2025-09-26,INTELLECT.NS,DOWN,TRAIN,RANGE,0.8133,0.75,HIGH,ALIGNED,0.25,-2.9154,HIGH_KN,True
2025-09-26,KALYANKJIL.NS,DOWN,TRAIN,RANGE,0.7944,0.625,HIGH,ALIGNED,0.375,-1.6455,HIGH_KN,True
2025-09-26,TECHM.NS,DOWN,TRAIN,RANGE,0.7942,0.625,HIGH,ALIGNED,0.375,0.2131,HIGH_KN,False
2025-09-26,GODREJPROP.NS,DOWN,TRAIN,RANGE,0.7638,0.625,HIGH,ALIGNED,0.375,2.0076,HIGH_KN,False
2025-09-26,GALAXYSURF.NS,DOWN,TRAIN,RANGE,0.7609,0.625,HIGH,ALIGNED,0.375,0.5357,HIGH_KN,False
2025-09-26,SUZLON.NS,DOWN,TRAIN,RANGE,0.7609,0.625,HIGH,ALIGNED,0.375,0.0,HIGH_KN,False
2025-09-26,HFCL.NS,DOWN,TRAIN,RANGE,0.7575,0.75,HIGH,ALIGNED,0.25,2.7323,HIGH_KN,False
2025-09-26,LTTS.NS,DOWN,TRAIN,RANGE,0.7505,0.625,HIGH,ALIGNED,0.375,-1.7689,HIGH_KN,True
2025-09-26,MASTEK.NS,DOWN,TRAIN,RANGE,0.7493,0.625,HIGH,ALIGNED,0.375,1.4687,HIGH_KN,False
2025-09-26,IDEA.NS,DOWN,TRAIN,RANGE,0.7482,0.75,HIGH,ALIGNED,0.25,2.7431,HIGH_KN,False
2025-09-26,RAJESHEXPO.NS,DOWN,TRAIN,RANGE,0.7478,0.75,HIGH,ALIGNED,0.25,-1.0295,HIGH_KN,True
2025-09-26,DATAPATTNS.NS,DOWN,TRAIN,RANGE,0.7471,0.625,HIGH,ALIGNED,0.375,-4.2751,HIGH_KN,True
2025-09-26,WIPRO.NS,DOWN,TRAIN,RANGE,0.7389,0.75,HIGH,ALIGNED,0.25,1.6501,HIGH_KN,False
2025-09-29,MRPL.NS,UP,TRAIN,RANGE,0.9087,1.0,HIGH,ALIGNED,0.0,-0.9843,HIGH_KN,False
2025-09-29,HINDZINC.NS,UP,TRAIN,RANGE,0.8937,1.0,HIGH,ALIGNED,0.0,3.4967,HIGH_KN,True
2025-09-29,VINATIORGA.NS,UP,TRAIN,RANGE,0.8738,1.0,HIGH,ALIGNED,0.0,-2.8594,HIGH_KN,False
2025-09-29,PGHH.NS,UP,TRAIN,RANGE,0.8548,1.0,HIGH,ALIGNED,0.0,-0.4854,HIGH_KN,False
2025-09-29,BPCL.NS,UP,TRAIN,RANGE,0.8284,1.0,HIGH,ALIGNED,0.0,0.4584,HIGH_KN,True
2025-09-29,HFCL.NS,UP,TRAIN,RANGE,0.813,0.5,MEDIUM,ALIGNED,0.5,-1.6066,HIGH_KN,False
2025-09-29,TEJASNET.NS,UP,TRAIN,RANGE,0.8125,0.625,HIGH,ALIGNED,0.375,-1.4229,HIGH_KN,False
2025-09-29,DEEPAKFERT.NS,UP,TRAIN,RANGE,0.788,0.625,HIGH,ALIGNED,0.375,0.0733,HIGH_KN,True
2025-09-29,OIL.NS,UP,TRAIN,RANGE,0.7774,0.875,HIGH,ALIGNED,0.125,-0.8268,HIGH_KN,False
2025-09-29,COROMANDEL.NS,UP,TRAIN,RANGE,0.7589,0.5,MEDIUM,ALIGNED,0.5,0.4423,HIGH_KN,True
2025-09-29,RBLBANK.NS,UP,TRAIN,RANGE,0.7548,0.875,HIGH,ALIGNED,0.125,-0.198,HIGH_KN,False
2025-09-29,MOIL.NS,UP,TRAIN,RANGE,0.75,0.75,HIGH,ALIGNED,0.25,2.8183,HIGH_KN,True
2025-09-29,INDUSINDBK.NS,UP,TRAIN,RANGE,0.7425,0.375,MEDIUM,CONFLICT,0.625,1.6796,LOW_KN,True
2025-09-29,PETRONET.NS,UP,TRAIN,RANGE,0.7346,1.0,HIGH,ALIGNED,0.0,0.0898,HIGH_KN,True
2025-09-29,VOLTAS.NS,UP,TRAIN,RANGE,0.7312,0.75,HIGH,ALIGNED,0.25,-1.5278,HIGH_KN,False
2025-09-29,PNBHOUSING.NS,UP,TRAIN,RANGE,0.7209,0.625,HIGH,ALIGNED,0.375,-0.7413,HIGH_KN,False
2025-09-29,IDEA.NS,UP,TRAIN,RANGE,0.72,0.625,HIGH,ALIGNED,0.375,-1.335,HIGH_KN,False
2025-09-29,SHYAMMETL.NS,UP,TRAIN,RANGE,0.719,0.25,LOW,CONFLICT,0.75,0.4841,LOW_KN,True
2025-09-29,CANBK.NS,UP,TRAIN,RANGE,0.7087,0.75,HIGH,ALIGNED,0.25,2.6809,HIGH_KN,True
2025-09-29,TATACOMM.NS,UP,TRAIN,RANGE,0.7079,0.25,LOW,CONFLICT,0.75,0.0186,LOW_KN,True
2025-09-29,ADANIGREEN.NS,DOWN,TRAIN,RANGE,0.8991,0.625,HIGH,ALIGNED,0.375,-0.821,HIGH_KN,True
2025-09-29,ADANIENSOL.NS,DOWN,TRAIN,RANGE,0.8674,0.625,HIGH,ALIGNED,0.375,0.0574,HIGH_KN,False
