trading_date,model,direction,symbol,v3_score,knowledge_score,knowledge_conf,t1_ret_pct,t3_ret_pct,favorable,ge2pct,split
2026-02-13,V3_TOP5,DN,OIL.NS,0.824,0.75,HIGH,1.8781,-0.3954,0,0,TRAIN
2026-02-13,V3_TOP5,DN,SYMPHONY.NS,0.7829,0.875,HIGH,-1.9149,-3.0604,1,0,TRAIN
2026-02-13,V3_TOP5,DN,COFORGE.NS,0.7642,0.75,HIGH,2.2544,0.8078,0,0,TRAIN
2026-02-13,V3_TOP5,DN,M&MFIN.NS,0.7591,0.75,HIGH,1.6784,5.7917,0,0,TRAIN
2026-02-13,V3_TOP5,DN,NMDC.NS,0.7459,0.75,HIGH,1.2967,0.8309,0,0,TRAIN
2026-02-13,RAND_TOP5,DN,M&MFIN.NS,0.7591,0.75,HIGH,1.6784,5.7917,0,0,TRAIN
2026-02-13,RAND_TOP5,DN,OIL.NS,0.824,0.75,HIGH,1.8781,-0.3954,0,0,TRAIN
2026-02-13,RAND_TOP5,DN,INFY.NS,0.73,0.625,HIGH,-0.2556,0.336,1,0,TRAIN
2026-02-13,RAND_TOP5,DN,RECLTD.NS,0.7315,0.5,MEDIUM,1.9026,5.0159,0,0,TRAIN
2026-02-13,RAND_TOP5,DN,NCC.NS,0.6923,0.625,HIGH,-1.2374,-1.4283,1,0,TRAIN
2026-02-16,KNOW_TOP5,DN,MUTHOOTFIN.NS,0.8602,0.875,HIGH,-0.0658,-2.4956,1,0,TRAIN
2026-02-16,KNOW_TOP5,DN,RAJESHEXPO.NS,0.8448,0.875,HIGH,-1.4317,-3.9579,1,0,TRAIN
2026-02-16,KNOW_TOP5,DN,BSE.NS,0.8415,0.875,HIGH,-2.2214,-2.2534,1,1,TRAIN
2026-02-16,KNOW_TOP5,DN,SYMPHONY.NS,0.7868,0.875,HIGH,0.1046,-4.2066,0,0,TRAIN
2026-02-16,KNOW_TOP5,DN,LTTS.NS,0.7219,0.875,HIGH,-0.1961,-2.0435,1,0,TRAIN
2026-02-16,V3_TOP5,DN,MUTHOOTFIN.NS,0.8602,0.875,HIGH,-0.0658,-2.4956,1,0,TRAIN
2026-02-16,V3_TOP5,DN,RAJESHEXPO.NS,0.8448,0.875,HIGH,-1.4317,-3.9579,1,0,TRAIN
2026-02-16,V3_TOP5,DN,BSE.NS,0.8415,0.875,HIGH,-2.2214,-2.2534,1,1,TRAIN
2026-02-16,V3_TOP5,DN,DEEPAKFERT.NS,0.8209,0.75,HIGH,1.0255,-1.9924,0,0,TRAIN
2026-02-16,V3_TOP5,DN,NAVINFLUOR.NS,0.7997,0.625,HIGH,-0.112,2.2325,1,0,TRAIN
2026-02-16,RAND_TOP5,DN,DEEPAKFERT.NS,0.8209,0.75,HIGH,1.0255,-1.9924,0,0,TRAIN
2026-02-16,RAND_TOP5,DN,MUTHOOTFIN.NS,0.8602,0.875,HIGH,-0.0658,-2.4956,1,0,TRAIN
2026-02-16,RAND_TOP5,DN,MAPMYINDIA.NS,0.7741,0.75,HIGH,0.1562,-2.9756,0,0,TRAIN
2026-02-16,RAND_TOP5,DN,HINDALCO.NS,0.7766,0.75,HIGH,-1.912,-0.1984,1,0,TRAIN
2026-02-16,RAND_TOP5,DN,KPITTECH.NS,0.7164,0.625,HIGH,-0.1136,-3.726,1,0,TRAIN
2026-02-17,KNOW_TOP5,DN,BSE.NS,0.891,0.875,HIGH,2.9793,-0.1021,0,0,TRAIN
2026-02-17,KNOW_TOP5,DN,RAJESHEXPO.NS,0.8743,0.875,HIGH,-0.5522,-5.2218,1,0,TRAIN
2026-02-17,KNOW_TOP5,DN,SYMPHONY.NS,0.8119,0.875,HIGH,-1.2711,-3.7379,1,0,TRAIN
2026-02-17,KNOW_TOP5,DN,MAPMYINDIA.NS,0.7731,0.875,HIGH,0.6843,-3.6986,0,0,TRAIN
2026-02-17,KNOW_TOP5,DN,MUTHOOTFIN.NS,0.8803,0.75,HIGH,-1.1156,-1.0269,1,0,TRAIN
2026-02-17,V3_TOP5,DN,BSE.NS,0.891,0.875,HIGH,2.9793,-0.1021,0,0,TRAIN
2026-02-17,V3_TOP5,DN,MUTHOOTFIN.NS,0.8803,0.75,HIGH,-1.1156,-1.0269,1,0,TRAIN
2026-02-17,V3_TOP5,DN,RAJESHEXPO.NS,0.8743,0.875,HIGH,-0.5522,-5.2218,1,0,TRAIN
2026-02-17,V3_TOP5,DN,NATIONALUM.NS,0.8226,0.625,HIGH,0.9388,0.1027,0,0,TRAIN
2026-02-17,V3_TOP5,DN,HINDALCO.NS,0.816,0.75,HIGH,1.028,5.123,0,0,TRAIN
2026-02-17,RAND_TOP5,DN,NATIONALUM.NS,0.8226,0.625,HIGH,0.9388,0.1027,0,0,TRAIN
2026-02-17,RAND_TOP5,DN,BSE.NS,0.891,0.875,HIGH,2.9793,-0.1021,0,0,TRAIN
2026-02-17,RAND_TOP5,DN,SUDARSCHEM.NS,0.7621,0.625,HIGH,-0.2664,-1.9302,1,0,TRAIN
2026-02-17,RAND_TOP5,DN,MAPMYINDIA.NS,0.7731,0.875,HIGH,0.6843,-3.6986,0,0,TRAIN
2026-02-17,RAND_TOP5,DN,RAILTEL.NS,0.7226,0.75,HIGH,1.2291,-1.563,0,0,TRAIN
2026-02-18,KNOW_TOP5,DN,RAJESHEXPO.NS,0.875,0.875,HIGH,-2.0218,-4.5205,1,1,TRAIN
2026-02-18,KNOW_TOP5,DN,WIPRO.NS,0.7769,0.875,HIGH,-0.3491,-2.8592,1,0,TRAIN
2026-02-18,KNOW_TOP5,DN,SYMPHONY.NS,0.7466,0.875,HIGH,-3.0747,-0.435,1,1,TRAIN
2026-02-18,KNOW_TOP5,DN,MUTHOOTFIN.NS,0.8908,0.75,HIGH,-1.3307,0.4715,1,0,TRAIN
2026-02-18,KNOW_TOP5,DN,TECHM.NS,0.8017,0.75,HIGH,-1.6946,-4.2464,1,0,TRAIN
2026-02-18,V3_TOP5,DN,MUTHOOTFIN.NS,0.8908,0.75,HIGH,-1.3307,0.4715,1,0,TRAIN
2026-02-18,V3_TOP5,DN,BSE.NS,0.8891,0.625,HIGH,-2.9249,-3.495,1,1,TRAIN
2026-02-18,V3_TOP5,DN,RAJESHEXPO.NS,0.875,0.875,HIGH,-2.0218,-4.5205,1,1,TRAIN
2026-02-18,V3_TOP5,DN,TECHM.NS,0.8017,0.75,HIGH,-1.6946,-4.2464,1,0,TRAIN
2026-02-18,V3_TOP5,DN,HINDALCO.NS,0.7891,0.625,HIGH,0.7117,1.8849,0,0,TRAIN
2026-02-18,RAND_TOP5,DN,TECHM.NS,0.8017,0.75,HIGH,-1.6946,-4.2464,1,0,TRAIN
2026-02-18,RAND_TOP5,DN,MUTHOOTFIN.NS,0.8908,0.75,HIGH,-1.3307,0.4715,1,0,TRAIN
2026-02-18,RAND_TOP5,DN,MAPMYINDIA.NS,0.7755,0.75,HIGH,-3.7853,-4.1552,1,1,TRAIN
2026-02-18,RAND_TOP5,DN,WIPRO.NS,0.7769,0.875,HIGH,-0.3491,-2.8592,1,0,TRAIN
2026-02-18,RAND_TOP5,DN,INFY.NS,0.7354,0.75,HIGH,-0.2329,-3.3632,1,0,TRAIN
2026-02-19,KNOW_TOP5,DN,RAJESHEXPO.NS,0.8587,0.875,HIGH,-2.7288,-4.0532,1,1,TRAIN
2026-02-19,KNOW_TOP5,DN,ALKEM.NS,0.7692,0.875,HIGH,0.279,2.2038,0,0,TRAIN
2026-02-19,KNOW_TOP5,DN,MUTHOOTFIN.NS,0.8942,0.75,HIGH,1.4395,2.4363,0,0,TRAIN
2026-02-19,KNOW_TOP5,DN,BSE.NS,0.8888,0.75,HIGH,-0.0693,0.3538,1,0,TRAIN
2026-02-19,KNOW_TOP5,DN,MAPMYINDIA.NS,0.8255,0.75,HIGH,-0.5901,-3.8448,1,0,TRAIN
2026-02-19,V3_TOP5,DN,MUTHOOTFIN.NS,0.8942,0.75,HIGH,1.4395,2.4363,0,0,TRAIN
2026-02-19,V3_TOP5,DN,BSE.NS,0.8888,0.75,HIGH,-0.0693,0.3538,1,0,TRAIN
2026-02-19,V3_TOP5,DN,RAJESHEXPO.NS,0.8587,0.875,HIGH,-2.7288,-4.0532,1,1,TRAIN
2026-02-19,V3_TOP5,DN,MAPMYINDIA.NS,0.8255,0.75,HIGH,-0.5901,-3.8448,1,0,TRAIN
2026-02-19,V3_TOP5,DN,KALYANKJIL.NS,0.8056,0.625,HIGH,-0.8771,0.5312,1,0,TRAIN
2026-02-19,RAND_TOP5,DN,MAPMYINDIA.NS,0.8255,0.75,HIGH,-0.5901,-3.8448,1,0,TRAIN
2026-02-19,RAND_TOP5,DN,MUTHOOTFIN.NS,0.8942,0.75,HIGH,1.4395,2.4363,0,0,TRAIN
2026-02-19,RAND_TOP5,DN,MOTHERSON.NS,0.756,0.75,HIGH,-0.3542,1.2935,1,0,TRAIN
2026-02-19,RAND_TOP5,DN,NATIONALUM.NS,0.7583,0.625,HIGH,0.3234,0.8527,0,0,TRAIN
2026-02-19,RAND_TOP5,DN,POLICYBZR.NS,0.7126,0.75,HIGH,3.2892,1.9926,0,0,TRAIN
2026-02-20,KNOW_TOP5,DN,RAJESHEXPO.NS,0.8746,0.875,HIGH,0.1836,-3.597,0,0,VAL
2026-02-20,KNOW_TOP5,DN,BSE.NS,0.8754,0.75,HIGH,-0.5183,1.2119,1,0,VAL
2026-02-20,KNOW_TOP5,DN,AMBER.NS,0.8136,0.75,HIGH,1.562,5.15,0,0,VAL
2026-02-20,KNOW_TOP5,DN,MOTHERSON.NS,0.8087,0.75,HIGH,1.0817,2.9516,0,0,VAL
2026-02-20,KNOW_TOP5,DN,MAPMYINDIA.NS,0.7983,0.75,HIGH,0.2069,-5.8464,0,0,VAL
2026-02-20,V3_TOP5,DN,BSE.NS,0.8754,0.75,HIGH,-0.5183,1.2119,1,0,VAL
2026-02-20,V3_TOP5,DN,RAJESHEXPO.NS,0.8746,0.875,HIGH,0.1836,-3.597,0,0,VAL
2026-02-20,V3_TOP5,DN,KALYANKJIL.NS,0.8475,0.625,HIGH,0.2368,1.1216,0,0,VAL
2026-02-20,V3_TOP5,DN,NAUKRI.NS,0.8202,0.625,HIGH,-0.4745,-2.9401,1,0,VAL
2026-02-20,V3_TOP5,DN,AMBER.NS,0.8136,0.75,HIGH,1.562,5.15,0,0,VAL
2026-02-20,RAND_TOP5,DN,NAUKRI.NS,0.8202,0.625,HIGH,-0.4745,-2.9401,1,0,VAL
2026-02-20,RAND_TOP5,DN,BSE.NS,0.8754,0.75,HIGH,-0.5183,1.2119,1,0,VAL
2026-02-20,RAND_TOP5,DN,BATAINDIA.NS,0.7712,0.625,HIGH,0.0554,-1.7736,0,0,VAL
2026-02-20,RAND_TOP5,DN,PERSISTENT.NS,0.7919,0.75,HIGH,-2.2486,-7.0896,1,1,VAL
2026-02-20,RAND_TOP5,DN,APOLLOTYRE.NS,0.7138,0.625,HIGH,-0.4063,1.7349,1,0,VAL
2026-02-23,KNOW_TOP5,DN,NAUKRI.NS,0.7751,0.875,HIGH,-4.8425,-1.7482,1,1,VAL
2026-02-23,KNOW_TOP5,DN,HAL.NS,0.7717,0.875,HIGH,-1.8085,-0.4099,1,0,VAL
2026-02-23,KNOW_TOP5,DN,APOLLOTYRE.NS,0.6891,0.875,HIGH,0.2756,1.6207,0,0,VAL
2026-02-23,KNOW_TOP5,DN,IDFCFIRSTB.NS,0.8884,0.75,HIGH,1.3278,3.9549,0,0,VAL
2026-02-23,KNOW_TOP5,DN,RAJESHEXPO.NS,0.7976,0.75,HIGH,-1.5424,-4.5575,1,0,VAL
2026-02-23,V3_TOP5,DN,IDFCFIRSTB.NS,0.8884,0.75,HIGH,1.3278,3.9549,0,0,VAL
2026-02-23,V3_TOP5,DN,PERSISTENT.NS,0.8751,0.625,HIGH,-6.3385,-3.9377,1,1,VAL
2026-02-23,V3_TOP5,DN,KALYANKJIL.NS,0.8336,0.625,HIGH,1.1812,1.2309,0,0,VAL
2026-02-23,V3_TOP5,DN,CROMPTON.NS,0.8016,0.625,HIGH,-1.1414,-1.115,1,0,VAL
2026-02-23,V3_TOP5,DN,RAJESHEXPO.NS,0.7976,0.75,HIGH,-1.5424,-4.5575,1,0,VAL
2026-02-23,RAND_TOP5,DN,CROMPTON.NS,0.8016,0.625,HIGH,-1.1414,-1.115,1,0,VAL
2026-02-23,RAND_TOP5,DN,IDFCFIRSTB.NS,0.8884,0.75,HIGH,1.3278,3.9549,0,0,VAL
2026-02-23,RAND_TOP5,DN,MPHASIS.NS,0.7816,0.625,HIGH,-3.7579,-2.0911,1,1,VAL
2026-02-23,RAND_TOP5,DN,AUROPHARMA.NS,0.7836,0.75,HIGH,1.1994,6.0925,0,0,VAL
2026-02-23,RAND_TOP5,DN,APOLLOTYRE.NS,0.6891,0.875,HIGH,0.2756,1.6207,0,0,VAL
2026-02-24,KNOW_TOP5,DN,M&MFIN.NS,0.7012,0.875,HIGH,3.7296,2.6464,0,0,VAL
2026-02-24,KNOW_TOP5,DN,IDFCFIRSTB.NS,0.8898,0.75,HIGH,-1.0568,3.5367,1,0,VAL
2026-02-24,KNOW_TOP5,DN,PERSISTENT.NS,0.8733,0.75,HIGH,1.4801,1.523,0,0,VAL
2026-02-24,KNOW_TOP5,DN,RATEGAIN.NS,0.8294,0.75,HIGH,-0.7602,3.1871,1,0,VAL
2026-02-24,KNOW_TOP5,DN,WHIRLPOOL.NS,0.8205,0.75,HIGH,1.7252,1.9464,0,0,VAL
2026-02-24,V3_TOP5,DN,IDFCFIRSTB.NS,0.8898,0.75,HIGH,-1.0568,3.5367,1,0,VAL
2026-02-24,V3_TOP5,DN,PERSISTENT.NS,0.8733,0.75,HIGH,1.4801,1.523,0,0,VAL
2026-02-24,V3_TOP5,DN,RATEGAIN.NS,0.8294,0.75,HIGH,-0.7602,3.1871,1,0,VAL
2026-02-24,V3_TOP5,DN,WHIRLPOOL.NS,0.8205,0.75,HIGH,1.7252,1.9464,0,0,VAL
2026-02-24,V3_TOP5,DN,TECHM.NS,0.8184,0.75,HIGH,1.219,0.9217,0,0,VAL
2026-02-24,RAND_TOP5,DN,WHIRLPOOL.NS,0.8205,0.75,HIGH,1.7252,1.9464,0,0,VAL
2026-02-24,RAND_TOP5,DN,IDFCFIRSTB.NS,0.8898,0.75,HIGH,-1.0568,3.5367,1,0,VAL
2026-02-24,RAND_TOP5,DN,MPHASIS.NS,0.7871,0.75,HIGH,1.5565,3.3063,0,0,VAL
2026-02-24,RAND_TOP5,DN,COFORGE.NS,0.7961,0.75,HIGH,0.0577,-2.1779,0,0,VAL
2026-02-24,RAND_TOP5,DN,SJVN.NS,0.7354,0.5,MEDIUM,1.3075,-1.5636,0,0,VAL
2026-02-25,KNOW_TOP5,DN,IDFCFIRSTB.NS,0.8914,0.875,HIGH,3.6884,2.2216,0,0,VAL
2026-02-25,KNOW_TOP5,DN,COFORGE.NS,0.815,0.875,HIGH,-1.0306,-4.1388,1,0,VAL
2026-02-25,KNOW_TOP5,DN,PRESTIGE.NS,0.715,0.875,HIGH,0.549,-3.0548,0,0,VAL
2026-02-25,KNOW_TOP5,DN,PERSISTENT.NS,0.8811,0.75,HIGH,1.0674,-1.2175,0,0,VAL
2026-02-25,KNOW_TOP5,DN,RATNAMANI.NS,0.8462,0.75,HIGH,-1.949,-1.0616,1,0,VAL
2026-02-25,V3_TOP5,DN,IDFCFIRSTB.NS,0.8914,0.875,HIGH,3.6884,2.2216,0,0,VAL
2026-02-25,V3_TOP5,DN,PERSISTENT.NS,0.8811,0.75,HIGH,1.0674,-1.2175,0,0,VAL
2026-02-25,V3_TOP5,DN,RATNAMANI.NS,0.8462,0.75,HIGH,-1.949,-1.0616,1,0,VAL
2026-02-25,V3_TOP5,DN,COFORGE.NS,0.815,0.875,HIGH,-1.0306,-4.1388,1,0,VAL
2026-02-25,V3_TOP5,DN,FINPIPE.NS,0.7955,0.5,MEDIUM,0.5213,-2.0689,0,0,VAL
2026-02-25,RAND_TOP5,DN,COFORGE.NS,0.815,0.875,HIGH,-1.0306,-4.1388,1,0,VAL
2026-02-25,RAND_TOP5,DN,IDFCFIRSTB.NS,0.8914,0.875,HIGH,3.6884,2.2216,0,0,VAL
2026-02-25,RAND_TOP5,DN,RAILTEL.NS,0.7451,0.625,HIGH,-1.5588,-7.5579,1,0,VAL
2026-02-25,RAND_TOP5,DN,MAPMYINDIA.NS,0.7505,0.625,HIGH,0.1337,-3.5155,0,0,VAL
2026-02-25,RAND_TOP5,DN,PRESTIGE.NS,0.715,0.875,HIGH,0.549,-3.0548,0,0,VAL
2026-02-26,KNOW_TOP5,DN,COFORGE.NS,0.8826,0.875,HIGH,-1.2163,-2.5325,1,0,VAL
2026-02-26,KNOW_TOP5,DN,INFY.NS,0.849,0.75,HIGH,0.8533,1.4196,0,0,VAL
2026-02-26,KNOW_TOP5,DN,TECHM.NS,0.8402,0.75,HIGH,-0.2937,-0.7784,1,0,VAL
2026-02-26,KNOW_TOP5,DN,MASTEK.NS,0.8282,0.75,HIGH,-0.1701,-1.7199,1,0,VAL
2026-02-26,KNOW_TOP5,DN,HCLTECH.NS,0.8184,0.75,HIGH,1.1358,-0.6917,0,0,VAL
2026-02-26,V3_TOP5,DN,IDFCFIRSTB.NS,0.8934,0.625,HIGH,0.9202,-3.777,0,0,VAL
2026-02-26,V3_TOP5,DN,COFORGE.NS,0.8826,0.875,HIGH,-1.2163,-2.5325,1,0,VAL
2026-02-26,V3_TOP5,DN,PERSISTENT.NS,0.8789,0.625,HIGH,-1.0143,-1.5142,1,0,VAL
2026-02-26,V3_TOP5,DN,INFY.NS,0.849,0.75,HIGH,0.8533,1.4196,0,0,VAL
2026-02-26,V3_TOP5,DN,TECHM.NS,0.8402,0.75,HIGH,-0.2937,-0.7784,1,0,VAL
2026-02-26,RAND_TOP5,DN,INFY.NS,0.849,0.75,HIGH,0.8533,1.4196,0,0,VAL
2026-02-26,RAND_TOP5,DN,IDFCFIRSTB.NS,0.8934,0.625,HIGH,0.9202,-3.777,0,0,VAL
2026-02-26,RAND_TOP5,DN,KPITTECH.NS,0.8042,0.625,HIGH,-2.8474,-7.2509,1,1,VAL
2026-02-26,RAND_TOP5,DN,RAILTEL.NS,0.8164,0.625,HIGH,0.3359,-10.8925,0,0,VAL
2026-02-26,RAND_TOP5,DN,RATEGAIN.NS,0.7402,0.625,HIGH,3.2576,-6.7688,0,0,VAL
2026-02-27,KNOW_TOP5,DN,TATACOMM.NS,0.8151,0.875,HIGH,-3.3177,-8.507,1,1,VAL
2026-02-27,KNOW_TOP5,DN,MANAPPURAM.NS,0.7031,0.875,HIGH,-0.4413,-5.6311,1,0,VAL
2026-02-27,KNOW_TOP5,DN,IRCTC.NS,0.8459,0.75,HIGH,-0.1053,-1.3344,1,0,VAL
2026-02-27,KNOW_TOP5,DN,NAVINFLUOR.NS,0.8027,0.75,HIGH,0.1998,3.9639,0,0,VAL
2026-02-27,KNOW_TOP5,DN,RBLBANK.NS,0.7724,0.75,HIGH,-2.0641,-3.018,1,1,VAL
2026-02-27,V3_TOP5,DN,IDFCFIRSTB.NS,0.8916,0.5,MEDIUM,-2.3136,-4.1916,1,1,VAL
2026-02-27,V3_TOP5,DN,COFORGE.NS,0.8707,0.625,HIGH,-1.9481,-2.7914,1,0,VAL
2026-02-27,V3_TOP5,DN,IRCTC.NS,0.8459,0.75,HIGH,-0.1053,-1.3344,1,0,VAL
2026-02-27,V3_TOP5,DN,RATNAMANI.NS,0.8355,0.625,HIGH,-2.8542,-3.1026,1,1,VAL
2026-02-27,V3_TOP5,DN,KPITTECH.NS,0.83,0.625,HIGH,-2.1852,-6.9511,1,1,VAL
2026-02-27,RAND_TOP5,DN,RATNAMANI.NS,0.8355,0.625,HIGH,-2.8542,-3.1026,1,1,VAL
2026-02-27,RAND_TOP5,DN,IDFCFIRSTB.NS,0.8916,0.5,MEDIUM,-2.3136,-4.1916,1,1,VAL
2026-02-27,RAND_TOP5,DN,RBLBANK.NS,0.7724,0.75,HIGH,-2.0641,-3.018,1,1,VAL
2026-02-27,RAND_TOP5,DN,NAVINFLUOR.NS,0.8027,0.75,HIGH,0.1998,3.9639,0,0,VAL
2026-02-27,RAND_TOP5,DN,HCLTECH.NS,0.7065,0.625,HIGH,-1.303,-2.5196,1,0,VAL
2026-03-02,KNOW_TOP5,DN,LT.NS,0.7784,0.875,HIGH,-4.527,-2.8746,1,1,VAL
2026-03-02,KNOW_TOP5,DN,RAJESHEXPO.NS,0.8464,0.75,HIGH,-4.9993,-14.2332,1,1,VAL
2026-03-02,KNOW_TOP5,DN,RAILTEL.NS,0.8296,0.75,HIGH,-5.1099,-0.9027,1,1,VAL
2026-03-02,KNOW_TOP5,DN,RATEGAIN.NS,0.8124,0.75,HIGH,-3.2,-2.8152,1,1,VAL
2026-03-02,KNOW_TOP5,DN,TATACOMM.NS,0.7978,0.75,HIGH,-3.9948,-5.6847,1,1,VAL
2026-03-02,V3_TOP5,DN,RAJESHEXPO.NS,0.8464,0.75,HIGH,-4.9993,-14.2332,1,1,VAL
2026-03-02,V3_TOP5,DN,IRCTC.NS,0.835,0.625,HIGH,-2.7243,-2.8386,1,1,VAL
2026-03-02,V3_TOP5,DN,RAILTEL.NS,0.8296,0.75,HIGH,-5.1099,-0.9027,1,1,VAL
2026-03-02,V3_TOP5,DN,RATEGAIN.NS,0.8124,0.75,HIGH,-3.2,-2.8152,1,1,VAL
2026-03-02,V3_TOP5,DN,TATACOMM.NS,0.7978,0.75,HIGH,-3.9948,-5.6847,1,1,VAL
2026-03-02,RAND_TOP5,DN,RATEGAIN.NS,0.8124,0.75,HIGH,-3.2,-2.8152,1,1,VAL
2026-03-02,RAND_TOP5,DN,RAJESHEXPO.NS,0.8464,0.75,HIGH,-4.9993,-14.2332,1,1,VAL
2026-03-02,RAND_TOP5,DN,GODREJAGRO.NS,0.7607,0.75,HIGH,-1.3078,-2.0892,1,0,VAL
2026-03-02,RAND_TOP5,DN,LT.NS,0.7784,0.875,HIGH,-4.527,-2.8746,1,1,VAL
2026-03-02,RAND_TOP5,DN,SOBHA.NS,0.7126,0.625,HIGH,-1.5593,-0.1839,1,0,VAL
2026-03-04,KNOW_TOP5,DN,PNB.NS,0.7512,0.875,HIGH,0.6839,-5.1907,0,0,VAL
2026-03-04,KNOW_TOP5,DN,CANBK.NS,0.7333,0.875,HIGH,1.0753,-4.7778,0,0,VAL
2026-03-04,KNOW_TOP5,DN,RBLBANK.NS,0.7039,0.875,HIGH,1.3233,-2.663,0,0,VAL
2026-03-04,KNOW_TOP5,DN,RVNL.NS,0.8476,0.75,HIGH,-0.9927,-2.0741,1,0,VAL
2026-03-04,KNOW_TOP5,DN,PETRONET.NS,0.8432,0.75,HIGH,4.6607,-0.5179,0,0,VAL
2026-03-04,V3_TOP5,DN,FINEORG.NS,0.8699,0.625,HIGH,1.3134,0.3494,0,0,VAL
2026-03-04,V3_TOP5,DN,RVNL.NS,0.8476,0.75,HIGH,-0.9927,-2.0741,1,0,VAL
2026-03-04,V3_TOP5,DN,PETRONET.NS,0.8432,0.75,HIGH,4.6607,-0.5179,0,0,VAL
2026-03-04,V3_TOP5,DN,RAILTEL.NS,0.8415,0.625,HIGH,1.2565,1.2924,0,0,VAL
2026-03-04,V3_TOP5,DN,CENTUM.NS,0.8305,0.75,HIGH,4.0357,6.0059,0,0,VAL
2026-03-04,RAND_TOP5,DN,RAILTEL.NS,0.8415,0.625,HIGH,1.2565,1.2924,0,0,VAL
2026-03-04,RAND_TOP5,DN,FINEORG.NS,0.8699,0.625,HIGH,1.3134,0.3494,0,0,VAL
2026-03-04,RAND_TOP5,DN,LT.NS,0.767,0.75,HIGH,4.0205,-1.0431,0,0,VAL
2026-03-04,RAND_TOP5,DN,ADANIGREEN.NS,0.7891,0.625,HIGH,1.445,-2.0414,0,0,VAL
2026-03-04,RAND_TOP5,DN,TATACOMM.NS,0.7124,0.625,HIGH,-1.4297,0.0405,1,0,VAL
2026-03-05,KNOW_TOP5,DN,RVNL.NS,0.8486,0.875,HIGH,2.4172,1.5577,0,0,VAL
2026-03-05,KNOW_TOP5,DN,SYMPHONY.NS,0.7696,0.875,HIGH,-0.6319,4.377,1,0,VAL
2026-03-05,KNOW_TOP5,DN,GODREJCP.NS,0.701,0.875,HIGH,-1.3953,-1.8368,1,0,VAL
2026-03-05,KNOW_TOP5,DN,PETRONET.NS,0.8138,0.75,HIGH,-0.9043,-1.0067,1,0,VAL
2026-03-05,KNOW_TOP5,DN,RAJESHEXPO.NS,0.7894,0.75,HIGH,-4.9716,-12.7248,1,1,VAL
2026-03-05,V3_TOP5,DN,FINEORG.NS,0.8554,0.625,HIGH,-1.0023,-0.2269,1,0,VAL
2026-03-05,V3_TOP5,DN,RVNL.NS,0.8486,0.875,HIGH,2.4172,1.5577,0,0,VAL
2026-03-05,V3_TOP5,DN,PETRONET.NS,0.8138,0.75,HIGH,-0.9043,-1.0067,1,0,VAL
2026-03-05,V3_TOP5,DN,RAJESHEXPO.NS,0.7894,0.75,HIGH,-4.9716,-12.7248,1,1,VAL
2026-03-05,V3_TOP5,DN,COROMANDEL.NS,0.78,0.75,HIGH,-1.9966,0.4652,1,0,VAL
2026-03-05,RAND_TOP5,DN,RAJESHEXPO.NS,0.7894,0.75,HIGH,-4.9716,-12.7248,1,1,VAL
2026-03-05,RAND_TOP5,DN,FINEORG.NS,0.8554,0.625,HIGH,-1.0023,-0.2269,1,0,VAL
2026-03-05,RAND_TOP5,DN,TATACOMM.NS,0.7546,0.625,HIGH,-0.3352,1.0263,1,0,VAL
2026-03-05,RAND_TOP5,DN,CANBK.NS,0.763,0.75,HIGH,-1.7103,-4.2017,1,0,VAL
2026-03-05,RAND_TOP5,DN,JINDALSTEL.NS,0.7095,0.625,HIGH,-0.3041,0.2703,1,0,VAL
2026-03-06,KNOW_TOP5,DN,COROMANDEL.NS,0.8303,0.875,HIGH,-1.1324,-0.0791,1,0,VAL
2026-03-06,KNOW_TOP5,DN,PETRONET.NS,0.8107,0.875,HIGH,-4.0806,-0.2583,1,1,VAL
2026-03-06,KNOW_TOP5,DN,BPCL.NS,0.7687,0.875,HIGH,-6.1233,-7.8526,1,1,VAL
2026-03-06,KNOW_TOP5,DN,TATACOMM.NS,0.7403,0.875,HIGH,1.8329,1.7986,0,0,VAL
2026-03-06,KNOW_TOP5,DN,RVNL.NS,0.8539,0.75,HIGH,-3.4266,-3.0769,1,1,VAL
2026-03-06,V3_TOP5,DN,RVNL.NS,0.8539,0.75,HIGH,-3.4266,-3.0769,1,1,VAL
2026-03-06,V3_TOP5,DN,COROMANDEL.NS,0.8303,0.875,HIGH,-1.1324,-0.0791,1,0,VAL
2026-03-06,V3_TOP5,DN,PETRONET.NS,0.8107,0.875,HIGH,-4.0806,-0.2583,1,1,VAL
2026-03-06,V3_TOP5,DN,ADANIGREEN.NS,0.7888,0.75,HIGH,-0.4951,-1.0193,1,0,VAL
2026-03-06,V3_TOP5,DN,RAJESHEXPO.NS,0.7879,0.75,HIGH,-4.9962,-3.6336,1,1,VAL
2026-03-06,RAND_TOP5,DN,ADANIGREEN.NS,0.7888,0.75,HIGH,-0.4951,-1.0193,1,0,VAL
2026-03-06,RAND_TOP5,DN,RVNL.NS,0.8539,0.75,HIGH,-3.4266,-3.0769,1,1,VAL
2026-03-06,RAND_TOP5,DN,BPCL.NS,0.7687,0.875,HIGH,-6.1233,-7.8526,1,1,VAL
2026-03-06,RAND_TOP5,DN,BANKBARODA.NS,0.7694,0.75,HIGH,-2.4716,-2.0484,1,1,VAL
2026-03-06,RAND_TOP5,DN,LT.NS,0.7238,0.75,HIGH,-2.7267,-2.8103,1,1,VAL
