trading_date,model,direction,n_selected,dir_acc,ge2_rate,ge3_rate,avg_fav,avg_mfe,avg_mae,fp_rate,regime
2026-07-13,A_V3_Top6,UP,6,0.3333,0.3333,0.1667,3.226,2.6634,2.2977,0.5,RANGE
2026-07-13,C1_Top5,UP,5,0.2,0.2,0.2,3.7403,2.4605,2.7246,0.6,RANGE
2026-07-13,C1_Top6,UP,6,0.3333,0.1667,0.1667,2.1907,2.32,2.4187,0.5,RANGE
2026-07-13,C2_Top5,UP,5,0.4,0.2,0.2,2.1907,2.6755,2.4086,0.4,RANGE
2026-07-13,C2_Top6,UP,6,0.3333,0.1667,0.1667,2.1907,2.506,2.1649,0.3333,RANGE
2026-07-13,C3_Top5,UP,5,0.4,0.4,0.2,3.226,3.1901,1.7301,0.4,RANGE
2026-07-13,C4_Top5,UP,5,0.2,0.2,0.2,3.7403,2.4605,2.7246,0.6,RANGE
2026-07-13,C5_Top5,UP,5,0.4,0.2,0.2,2.1907,2.6755,2.4086,0.4,RANGE
2026-07-13,Random_5,UP,5,0.2,0.2,0.2,3.7403,1.8948,2.8374,0.6,RANGE
2026-07-13,V3_20,DOWN,20,0.75,0.2,0.05,1.7342,2.5593,0.451,0.2,RANGE
2026-07-13,A_V3_Top5,DOWN,5,0.6,0.2,0.0,1.7118,1.7393,0.2609,0.2,RANGE
2026-07-13,A_V3_Top6,DOWN,6,0.6667,0.1667,0.0,1.4994,2.1118,0.2112,0.1667,RANGE
2026-07-13,C1_Top5,DOWN,5,0.8,0.2,0.0,1.4994,3.3403,0.5364,0.2,RANGE
2026-07-13,C1_Top6,DOWN,6,0.8333,0.1667,0.0,1.5621,3.1837,0.5028,0.1667,RANGE
2026-07-13,C2_Top5,DOWN,5,0.8,0.2,0.0,1.2894,3.5394,0.611,0.2,RANGE
2026-07-13,C2_Top6,DOWN,6,0.8333,0.3333,0.1667,1.7011,3.6626,0.3314,0.1667,RANGE
2026-07-13,C3_Top5,DOWN,5,0.4,0.2,0.0,1.8156,2.4104,1.1077,0.4,RANGE
2026-07-13,C4_Top5,DOWN,5,0.8,0.2,0.0,1.4994,3.3403,0.5364,0.2,RANGE
2026-07-13,C5_Top5,DOWN,5,0.8,0.2,0.0,1.2894,3.5394,0.611,0.2,RANGE
2026-07-13,Random_5,DOWN,5,0.6,0.2,0.0,2.0404,2.6366,0.7122,0.2,RANGE
2026-07-14,V3_20,UP,20,0.5,0.1,0.1,1.6521,2.2097,1.4536,0.2,RANGE
2026-07-14,A_V3_Top5,UP,5,0.4,0.2,0.2,1.8867,1.5185,1.6323,0.2,RANGE
2026-07-14,A_V3_Top6,UP,6,0.5,0.1667,0.1667,1.3661,1.8325,1.4463,0.1667,RANGE
2026-07-14,C1_Top5,UP,5,0.8,0.2,0.2,1.1348,2.213,0.8264,0.0,RANGE
2026-07-14,C1_Top6,UP,6,0.6667,0.1667,0.1667,1.1348,2.0086,0.9216,0.0,RANGE
2026-07-14,C2_Top5,UP,5,1.0,0.4,0.4,2.4567,4.7433,0.9633,0.0,RANGE
2026-07-14,C2_Top6,UP,6,0.8333,0.3333,0.3333,2.4567,4.1052,0.9909,0.0,RANGE
2026-07-14,C3_Top5,UP,5,0.4,0.2,0.2,1.8867,1.5185,1.6323,0.2,RANGE
2026-07-14,C4_Top5,UP,5,0.8,0.2,0.2,1.1348,2.213,0.8264,0.0,RANGE
2026-07-14,C5_Top5,UP,5,1.0,0.4,0.4,2.4567,4.7433,0.9633,0.0,RANGE
2026-07-14,Random_5,UP,5,0.4,0.2,0.2,2.5617,2.1636,2.0792,0.4,RANGE
2026-07-14,V3_20,DOWN,20,0.4,0.05,0.0,0.7525,0.5355,1.8502,0.25,RANGE
2026-07-14,A_V3_Top5,DOWN,5,0.6,0.2,0.0,1.356,1.0871,1.0256,0.0,RANGE
2026-07-14,A_V3_Top6,DOWN,6,0.5,0.1667,0.0,1.356,0.7868,1.6873,0.1667,RANGE
2026-07-14,C1_Top5,DOWN,5,0.4,0.2,0.0,1.8756,1.4775,0.931,0.0,RANGE
2026-07-14,C1_Top6,DOWN,6,0.5,0.1667,0.0,1.4921,1.4,0.8967,0.0,RANGE
2026-07-14,C2_Top5,DOWN,5,0.6,0.2,0.0,1.1575,1.3721,1.028,0.0,RANGE
2026-07-14,C2_Top6,DOWN,6,0.6667,0.1667,0.0,1.0777,1.3349,0.91,0.0,RANGE
2026-07-14,C3_Top5,DOWN,5,0.6,0.2,0.0,1.356,1.0871,1.0256,0.0,RANGE
2026-07-14,C4_Top5,DOWN,5,0.4,0.2,0.0,1.8756,1.4775,0.931,0.0,RANGE
2026-07-14,C5_Top5,DOWN,5,0.6,0.2,0.0,1.1575,1.3721,1.028,0.0,RANGE
2026-07-14,Random_5,DOWN,5,0.4,0.2,0.0,1.3639,0.7595,2.1785,0.4,RANGE
2026-07-15,V3_20,UP,20,0.55,0.15,0.1,2.013,2.7719,1.0848,0.15,RANGE
2026-07-15,A_V3_Top5,UP,5,0.2,0.0,0.0,1.4036,2.47,1.8588,0.4,RANGE
2026-07-15,A_V3_Top6,UP,6,0.1667,0.0,0.0,1.4036,2.3513,1.7975,0.3333,RANGE
2026-07-15,C1_Top5,UP,5,0.2,0.0,0.0,1.4036,2.5479,1.5878,0.4,RANGE
2026-07-15,C1_Top6,UP,6,0.3333,0.0,0.0,0.8178,2.2761,1.5335,0.3333,RANGE
2026-07-15,C2_Top5,UP,5,0.8,0.4,0.4,3.9086,5.5474,0.1015,0.2,RANGE
2026-07-15,C2_Top6,UP,6,0.8333,0.3333,0.3333,3.1733,4.7756,0.2949,0.1667,RANGE
2026-07-15,C3_Top5,UP,5,0.2,0.2,0.2,10.0718,4.5508,1.4311,0.4,RANGE
2026-07-15,C4_Top5,UP,5,0.2,0.0,0.0,1.4036,2.5479,1.5878,0.4,RANGE
2026-07-15,C5_Top5,UP,5,0.8,0.4,0.4,3.9086,5.5474,0.1015,0.2,RANGE
2026-07-15,Random_5,UP,5,0.6,0.2,0.0,1.0376,1.7949,2.1283,0.2,RANGE
2026-07-15,V3_20,DOWN,20,0.5,0.0,0.0,0.8363,0.6235,1.4182,0.2,RANGE
2026-07-15,A_V3_Top5,DOWN,5,0.6,0.0,0.0,0.8092,0.6916,1.3997,0.4,RANGE
2026-07-15,A_V3_Top6,DOWN,6,0.6667,0.0,0.0,0.7735,0.7211,1.1874,0.3333,RANGE
2026-07-15,C1_Top5,DOWN,5,1.0,0.0,0.0,0.76,1.1498,0.475,0.0,RANGE
2026-07-15,C1_Top6,DOWN,6,1.0,0.0,0.0,0.8585,1.2461,0.4771,0.0,RANGE
2026-07-15,C2_Top5,DOWN,5,1.0,0.0,0.0,0.76,1.1498,0.475,0.0,RANGE
2026-07-15,C2_Top6,DOWN,6,0.8333,0.0,0.0,0.76,1.0437,0.5005,0.0,RANGE
2026-07-15,C3_Top5,DOWN,5,0.6,0.0,0.0,0.8092,0.6916,1.3997,0.4,RANGE
2026-07-15,C4_Top5,DOWN,5,1.0,0.0,0.0,0.76,1.1498,0.475,0.0,RANGE
2026-07-15,C5_Top5,DOWN,5,1.0,0.0,0.0,0.76,1.1498,0.475,0.0,RANGE
2026-07-15,Random_5,DOWN,5,0.8,0.0,0.0,0.7808,0.8404,1.4482,0.2,RANGE
2026-07-16,V3_20,UP,20,0.3,0.15,0.15,2.2671,1.4234,2.1911,0.45,RANGE
2026-07-16,A_V3_Top5,UP,5,0.6,0.2,0.2,2.0013,2.5215,2.9817,0.4,RANGE
2026-07-16,A_V3_Top6,UP,6,0.5,0.1667,0.1667,2.0013,2.2019,3.1562,0.5,RANGE
2026-07-16,C1_Top5,UP,5,0.4,0.0,0.0,0.459,1.3932,2.8771,0.2,RANGE
2026-07-16,C1_Top6,UP,6,0.3333,0.0,0.0,0.459,1.2863,2.8291,0.3333,RANGE
2026-07-16,C2_Top5,UP,5,0.8,0.4,0.4,2.0381,2.8229,1.392,0.0,RANGE
2026-07-16,C2_Top6,UP,6,0.6667,0.3333,0.3333,2.0381,2.4778,1.5916,0.1667,RANGE
2026-07-16,C3_Top5,UP,5,0.6,0.2,0.2,2.0013,2.5215,2.9817,0.4,RANGE
2026-07-16,C4_Top5,UP,5,0.4,0.0,0.0,0.459,1.3932,2.8771,0.2,RANGE
2026-07-16,C5_Top5,UP,5,0.8,0.4,0.4,2.0381,2.8229,1.392,0.0,RANGE
2026-07-16,Random_5,UP,5,0.2,0.0,0.0,0.6692,1.2967,3.1844,0.4,RANGE
2026-07-16,V3_20,DOWN,20,0.6,0.15,0.1,1.4395,1.8855,0.9476,0.2,RANGE
2026-07-16,A_V3_Top5,DOWN,5,0.6,0.2,0.2,1.6924,2.1596,0.9276,0.0,RANGE
2026-07-16,A_V3_Top6,DOWN,6,0.6667,0.1667,0.1667,1.6784,2.1442,0.9594,0.0,RANGE
2026-07-16,C1_Top5,DOWN,5,0.6,0.2,0.2,1.7028,2.611,-0.3352,0.0,RANGE
2026-07-16,C1_Top6,DOWN,6,0.6667,0.1667,0.1667,1.5446,2.4424,-0.0683,0.0,RANGE
2026-07-16,C2_Top5,DOWN,5,0.6,0.2,0.2,1.7028,2.611,-0.3352,0.0,RANGE
2026-07-16,C2_Top6,DOWN,6,0.5,0.1667,0.1667,1.7028,2.3263,0.0208,0.0,RANGE
2026-07-16,C3_Top5,DOWN,5,0.8,0.4,0.4,2.2368,2.9784,0.1187,0.0,RANGE
2026-07-16,C4_Top5,DOWN,5,0.6,0.2,0.2,1.7028,2.611,-0.3352,0.0,RANGE
2026-07-16,C5_Top5,DOWN,5,0.6,0.2,0.2,1.7028,2.611,-0.3352,0.0,RANGE
2026-07-16,Random_5,DOWN,5,0.4,0.0,0.0,1.0741,1.0397,1.8908,0.4,RANGE
2026-07-17,V3_20,UP,20,0.65,0.0,0.0,0.6794,1.3477,1.0963,0.15,RANGE
2026-07-17,A_V3_Top5,UP,5,0.2,0.0,0.0,0.2225,1.0917,1.2073,0.4,RANGE
2026-07-17,A_V3_Top6,UP,6,0.1667,0.0,0.0,0.2225,1.0966,1.3677,0.5,RANGE
2026-07-17,C1_Top5,UP,5,0.4,0.0,0.0,0.5122,1.4383,0.6588,0.0,RANGE
2026-07-17,C1_Top6,UP,6,0.5,0.0,0.0,0.5736,1.46,0.732,0.0,RANGE
2026-07-17,C2_Top5,UP,5,0.6,0.0,0.0,0.5736,1.6719,0.4849,0.0,RANGE
2026-07-17,C2_Top6,UP,6,0.6667,0.0,0.0,0.6414,1.5827,0.5669,0.0,RANGE
2026-07-17,C3_Top5,UP,5,0.2,0.0,0.0,0.2225,1.0917,1.2073,0.4,RANGE
2026-07-17,C4_Top5,UP,5,0.4,0.0,0.0,0.5122,1.4383,0.6588,0.0,RANGE
2026-07-17,C5_Top5,UP,5,0.6,0.0,0.0,0.5736,1.6719,0.4849,0.0,RANGE
2026-07-17,Random_5,UP,5,0.8,0.0,0.0,0.4703,1.8065,0.9047,0.2,RANGE
2026-07-17,V3_20,DOWN,20,0.2,0.0,0.0,0.6439,0.8638,1.813,0.3,RANGE
2026-07-17,A_V3_Top5,DOWN,5,0.0,0.0,0.0,,0.8146,2.0627,0.4,RANGE
2026-07-17,A_V3_Top6,DOWN,6,0.0,0.0,0.0,,0.6396,2.1463,0.5,RANGE
2026-07-17,C1_Top5,DOWN,5,0.0,0.0,0.0,,1.8274,1.1539,0.2,RANGE
2026-07-17,C1_Top6,DOWN,6,0.0,0.0,0.0,,1.5894,1.1714,0.1667,RANGE
2026-07-17,C2_Top5,DOWN,5,0.0,0.0,0.0,,1.8274,1.1539,0.2,RANGE
2026-07-17,C2_Top6,DOWN,6,0.0,0.0,0.0,,1.6708,1.3488,0.3333,RANGE
2026-07-17,C3_Top5,DOWN,5,0.0,0.0,0.0,,1.2348,2.0597,0.4,RANGE
2026-07-17,C4_Top5,DOWN,5,0.0,0.0,0.0,,1.8274,1.1539,0.2,RANGE
2026-07-17,C5_Top5,DOWN,5,0.0,0.0,0.0,,1.8274,1.1539,0.2,RANGE
2026-07-17,Random_5,DOWN,5,0.0,0.0,0.0,,0.8791,2.0485,0.4,RANGE
2026-07-20,V3_20,UP,20,0.75,0.15,0.15,1.1557,1.7867,0.6399,0.05,RANGE
2026-07-20,A_V3_Top5,UP,5,1.0,0.2,0.2,1.1333,1.8747,0.4194,0.0,RANGE
2026-07-20,A_V3_Top6,UP,6,1.0,0.1667,0.1667,0.9614,1.891,0.5892,0.0,RANGE
2026-07-20,C1_Top5,UP,5,0.8,0.2,0.2,1.1989,1.7669,0.6411,0.0,RANGE
2026-07-20,C1_Top6,UP,6,0.8333,0.1667,0.1667,1.0991,2.0458,0.6393,0.0,RANGE
2026-07-20,C2_Top5,UP,5,1.0,0.4,0.4,1.8495,2.949,0.2357,0.0,RANGE
2026-07-20,C2_Top6,UP,6,1.0,0.3333,0.3333,1.6578,3.0309,0.3015,0.0,RANGE
2026-07-20,C3_Top5,UP,5,1.0,0.2,0.2,1.1333,1.8747,0.4194,0.0,RANGE
2026-07-20,C4_Top5,UP,5,0.8,0.2,0.2,1.1989,1.7669,0.6411,0.0,RANGE
2026-07-20,C5_Top5,UP,5,1.0,0.4,0.4,1.8495,2.949,0.2357,0.0,RANGE
2026-07-20,Random_5,UP,5,0.8,0.2,0.2,1.5275,1.5159,0.6773,0.2,RANGE
2026-07-20,V3_20,DOWN,20,0.25,0.1,0.0,1.3685,0.8341,2.0995,0.35,RANGE
2026-07-20,A_V3_Top5,DOWN,5,0.6,0.4,0.0,1.8976,1.6571,1.5351,0.2,RANGE
2026-07-20,A_V3_Top6,DOWN,6,0.5,0.3333,0.0,1.8976,1.4729,1.6741,0.3333,RANGE
2026-07-20,C1_Top5,DOWN,5,0.4,0.2,0.0,1.6637,1.2114,1.5865,0.2,RANGE
2026-07-20,C1_Top6,DOWN,6,0.3333,0.1667,0.0,1.6637,1.1015,1.717,0.3333,RANGE
2026-07-20,C2_Top5,DOWN,5,0.4,0.2,0.0,1.6637,1.159,1.7565,0.4,RANGE
2026-07-20,C2_Top6,DOWN,6,0.3333,0.1667,0.0,1.6637,1.031,1.9262,0.5,RANGE
2026-07-20,C3_Top5,DOWN,5,0.6,0.4,0.0,1.8976,1.6571,1.5351,0.2,RANGE
2026-07-20,C4_Top5,DOWN,5,0.4,0.2,0.0,1.6637,1.2114,1.5865,0.2,RANGE
2026-07-20,C5_Top5,DOWN,5,0.4,0.2,0.0,1.6637,1.159,1.7565,0.4,RANGE
2026-07-20,Random_5,DOWN,5,0.2,0.2,0.0,2.4385,0.9744,2.661,0.2,RANGE
2026-07-21,V3_20,UP,20,0.2,0.1,0.1,3.17,1.5909,1.7066,0.4,RANGE
2026-07-21,A_V3_Top5,UP,5,0.2,0.2,0.2,8.0892,2.6255,0.5554,0.2,RANGE
2026-07-21,A_V3_Top6,UP,6,0.1667,0.1667,0.1667,8.0892,2.3088,0.8702,0.3333,RANGE
2026-07-21,C1_Top5,UP,5,0.4,0.4,0.4,5.5689,3.566,0.1083,0.2,RANGE
2026-07-21,C1_Top6,UP,6,0.3333,0.3333,0.3333,5.5689,3.7386,0.3854,0.1667,RANGE
2026-07-21,C2_Top5,UP,5,0.4,0.4,0.4,5.5689,4.4169,0.272,0.2,RANGE
2026-07-21,C2_Top6,UP,6,0.3333,0.3333,0.3333,5.5689,3.8377,0.5061,0.1667,RANGE
2026-07-21,C3_Top5,UP,5,0.2,0.2,0.2,8.0892,2.6255,0.5554,0.2,RANGE
2026-07-21,C4_Top5,UP,5,0.4,0.4,0.4,5.5689,3.566,0.1083,0.2,RANGE
2026-07-21,C5_Top5,UP,5,0.4,0.4,0.4,5.5689,4.4169,0.272,0.2,RANGE
2026-07-21,Random_5,UP,5,0.4,0.4,0.4,5.5689,3.5496,0.0147,0.2,RANGE
2026-07-21,V3_20,DOWN,20,0.95,0.5,0.2,2.0007,2.9419,0.6131,0.05,RANGE
2026-07-21,A_V3_Top5,DOWN,5,1.0,0.8,0.2,2.5535,3.431,0.6744,0.0,RANGE
2026-07-21,A_V3_Top6,DOWN,6,1.0,0.6667,0.1667,2.1522,3.0025,0.7977,0.0,RANGE
2026-07-21,C1_Top5,DOWN,5,0.8,0.4,0.2,2.0648,2.996,0.2465,0.2,RANGE
2026-07-21,C1_Top6,DOWN,6,0.8333,0.5,0.1667,2.1349,3.1835,0.5379,0.1667,RANGE
2026-07-21,C2_Top5,DOWN,5,0.8,0.4,0.2,2.0648,2.996,0.2465,0.2,RANGE
2026-07-21,C2_Top6,DOWN,6,0.8333,0.3333,0.1667,1.8699,2.7397,0.2033,0.1667,RANGE
2026-07-21,C3_Top5,DOWN,5,1.0,0.8,0.2,2.5535,3.431,0.6744,0.0,RANGE
2026-07-21,C4_Top5,DOWN,5,0.8,0.4,0.2,2.0648,2.996,0.2465,0.2,RANGE
2026-07-21,C5_Top5,DOWN,5,0.8,0.4,0.2,2.0648,2.996,0.2465,0.2,RANGE
2026-07-21,Random_5,DOWN,5,1.0,0.2,0.0,1.3161,2.3476,0.7231,0.0,RANGE
2026-07-22,V3_20,UP,20,0.25,0.05,0.0,0.9765,0.8482,2.78,0.65,RANGE
2026-07-22,A_V3_Top5,UP,5,0.6,0.0,0.0,0.5644,1.726,2.0096,0.4,RANGE
2026-07-22,A_V3_Top6,UP,6,0.5,0.0,0.0,0.5644,1.016,2.7836,0.5,RANGE
2026-07-22,C1_Top5,UP,5,0.0,0.0,0.0,,0.7789,2.9129,0.8,RANGE
2026-07-22,C1_Top6,UP,6,0.1667,0.0,0.0,0.7386,1.4449,2.5085,0.6667,RANGE
2026-07-22,C2_Top5,UP,5,0.0,0.0,0.0,,0.7789,2.9129,0.8,RANGE
2026-07-22,C2_Top6,UP,6,0.0,0.0,0.0,,0.7511,2.6765,0.8333,RANGE
2026-07-22,C3_Top5,UP,5,0.6,0.0,0.0,0.5644,1.726,2.0096,0.4,RANGE
2026-07-22,C4_Top5,UP,5,0.0,0.0,0.0,,0.7789,2.9129,0.8,RANGE
2026-07-22,C5_Top5,UP,5,0.0,0.0,0.0,,0.7789,2.9129,0.8,RANGE
2026-07-22,Random_5,UP,5,0.2,0.0,0.0,0.6425,0.796,2.5915,0.8,RANGE
2026-07-22,V3_20,DOWN,20,0.65,0.15,0.1,1.8138,1.8098,1.9858,0.25,RANGE
2026-07-22,A_V3_Top5,DOWN,5,0.4,0.0,0.0,1.5591,1.432,2.8717,0.4,RANGE
2026-07-22,A_V3_Top6,DOWN,6,0.5,0.1667,0.1667,3.1313,2.3287,2.3444,0.3333,RANGE
2026-07-22,C1_Top5,DOWN,5,0.4,0.0,0.0,1.0134,1.2679,2.3627,0.4,RANGE
2026-07-22,C1_Top6,DOWN,6,0.5,0.0,0.0,1.2136,1.446,2.0041,0.3333,RANGE
2026-07-22,C2_Top5,DOWN,5,0.8,0.2,0.2,2.1123,2.5492,0.3022,0.0,RANGE
2026-07-22,C2_Top6,DOWN,6,0.8333,0.1667,0.1667,1.8137,2.3934,0.2846,0.0,RANGE
2026-07-22,C3_Top5,DOWN,5,0.4,0.0,0.0,1.5591,1.432,2.8717,0.4,RANGE
2026-07-22,C4_Top5,DOWN,5,0.4,0.0,0.0,1.0134,1.2679,2.3627,0.4,RANGE
2026-07-22,C5_Top5,DOWN,5,0.8,0.2,0.2,2.1123,2.5492,0.3022,0.0,RANGE
2026-07-22,Random_5,DOWN,5,0.6,0.0,0.0,1.2578,1.2762,1.309,0.2,RANGE
2026-07-23,V3_20,UP,20,0.3,0.15,0.05,1.9572,1.1953,2.8045,0.55,RANGE
2026-07-23,A_V3_Top5,UP,5,0.2,0.0,0.0,0.1419,0.58,4.1869,0.6,RANGE
2026-07-23,A_V3_Top6,UP,6,0.1667,0.0,0.0,0.1419,0.3987,3.8994,0.6667,RANGE
2026-07-23,C1_Top5,UP,5,0.4,0.4,0.2,3.5853,2.3963,1.9745,0.4,RANGE
2026-07-23,C1_Top6,UP,6,0.3333,0.3333,0.1667,3.5853,1.9843,2.3412,0.5,RANGE
2026-07-23,C2_Top5,UP,5,0.4,0.4,0.2,3.5853,2.3963,1.9745,0.4,RANGE
2026-07-23,C2_Top6,UP,6,0.5,0.3333,0.1667,2.4694,2.254,1.91,0.3333,RANGE
2026-07-23,C3_Top5,UP,5,0.2,0.0,0.0,0.1419,0.58,4.1869,0.6,RANGE
2026-07-23,C4_Top5,UP,5,0.4,0.4,0.2,3.5853,2.3963,1.9745,0.4,RANGE
2026-07-23,C5_Top5,UP,5,0.4,0.4,0.2,3.5853,2.3963,1.9745,0.4,RANGE
2026-07-23,Random_5,UP,5,0.2,0.2,0.0,2.7876,2.0597,4.1849,0.8,RANGE
2026-07-23,V3_20,DOWN,20,0.55,0.15,0.05,1.4798,2.1385,1.3695,0.35,RANGE
2026-07-23,A_V3_Top5,DOWN,5,0.4,0.2,0.2,3.3348,2.6196,1.8806,0.6,RANGE
2026-07-23,A_V3_Top6,DOWN,6,0.3333,0.1667,0.1667,3.3348,2.0998,2.0457,0.6667,RANGE
2026-07-23,C1_Top5,DOWN,5,0.4,0.2,0.2,3.3348,2.6735,1.4534,0.4,RANGE
2026-07-23,C1_Top6,DOWN,6,0.5,0.1667,0.1667,2.5574,2.8384,1.1978,0.3333,RANGE
2026-07-23,C2_Top5,DOWN,5,0.8,0.2,0.2,2.0669,2.9468,0.3196,0.2,RANGE
2026-07-23,C2_Top6,DOWN,6,0.6667,0.1667,0.1667,2.0669,2.9601,0.7907,0.3333,RANGE
2026-07-23,C3_Top5,DOWN,5,0.4,0.2,0.2,3.3348,2.6196,1.8806,0.6,RANGE
2026-07-23,C4_Top5,DOWN,5,0.4,0.2,0.2,3.3348,2.6735,1.4534,0.4,RANGE
2026-07-23,C5_Top5,DOWN,5,0.8,0.2,0.2,2.0669,2.9468,0.3196,0.2,RANGE
2026-07-23,Random_5,DOWN,5,0.4,0.2,0.0,1.6353,2.4859,1.8762,0.6,RANGE
2026-07-24,V3_20,UP,20,0.7,0.15,0.1,1.8585,2.5339,0.8037,0.15,RANGE
2026-07-24,A_V3_Top5,UP,5,0.4,0.2,0.2,3.5586,3.4903,0.7534,0.4,RANGE
2026-07-24,A_V3_Top6,UP,6,0.5,0.1667,0.1667,2.4867,3.2201,0.6993,0.3333,RANGE
2026-07-24,C1_Top5,UP,5,0.6,0.2,0.2,2.4867,3.5368,0.5256,0.2,RANGE
2026-07-24,C1_Top6,UP,6,0.6667,0.1667,0.1667,2.3209,3.5317,0.4333,0.1667,RANGE
2026-07-24,C2_Top5,UP,5,0.6,0.4,0.4,4.9308,5.0726,0.0721,0.2,RANGE
2026-07-24,C2_Top6,UP,6,0.6667,0.3333,0.3333,4.1879,4.6467,-0.0226,0.1667,RANGE
2026-07-24,C3_Top5,UP,5,0.4,0.2,0.2,3.5586,3.4903,0.7534,0.4,RANGE
2026-07-24,C4_Top5,UP,5,0.6,0.2,0.2,2.4867,3.5368,0.5256,0.2,RANGE
2026-07-24,C5_Top5,UP,5,0.6,0.4,0.4,4.9308,5.0726,0.0721,0.2,RANGE
2026-07-24,Random_5,UP,5,0.6,0.2,0.2,2.7992,3.2838,0.9642,0.2,RANGE
2026-07-24,V3_20,DOWN,20,0.35,0.1,0.05,1.3904,0.4824,2.5272,0.4,RANGE
2026-07-24,A_V3_Top5,DOWN,5,0.2,0.2,0.2,4.3947,0.3951,3.8459,0.8,RANGE
2026-07-24,A_V3_Top6,DOWN,6,0.3333,0.1667,0.1667,2.7265,0.5356,3.3901,0.6667,RANGE
2026-07-24,C1_Top5,DOWN,5,0.2,0.0,0.0,1.5605,0.2503,3.3247,0.4,RANGE
2026-07-24,C1_Top6,DOWN,6,0.3333,0.1667,0.1667,2.9776,1.0186,3.2084,0.3333,RANGE
2026-07-24,C2_Top5,DOWN,5,0.4,0.0,0.0,0.999,0.4864,2.2437,0.2,RANGE
2026-07-24,C2_Top6,DOWN,6,0.5,0.0,0.0,0.6698,0.4517,2.0961,0.1667,RANGE
2026-07-24,C3_Top5,DOWN,5,0.2,0.2,0.2,4.3947,0.3951,3.8459,0.8,RANGE
2026-07-24,C4_Top5,DOWN,5,0.2,0.0,0.0,1.5605,0.2503,3.3247,0.4,RANGE
2026-07-24,C5_Top5,DOWN,5,0.4,0.0,0.0,0.999,0.4864,2.2437,0.2,RANGE
2026-07-24,Random_5,DOWN,5,0.6,0.2,0.0,1.2769,0.788,2.7726,0.4,RANGE
2026-07-27,V3_20,UP,20,0.6,0.25,0.05,2.1805,1.9498,1.3222,0.4,RANGE
2026-07-27,A_V3_Top5,UP,5,0.2,0.2,0.0,2.6555,0.4712,3.1941,0.8,RANGE
2026-07-27,A_V3_Top6,UP,6,0.3333,0.3333,0.0,2.8016,0.9965,2.6105,0.6667,RANGE
2026-07-27,C1_Top5,UP,5,0.6,0.4,0.2,5.0036,3.8701,0.0545,0.4,RANGE
2026-07-27,C1_Top6,UP,6,0.6667,0.3333,0.1667,3.8815,3.4465,0.0537,0.3333,RANGE
2026-07-27,C2_Top5,UP,5,0.6,0.2,0.2,3.6955,2.9251,0.2393,0.4,RANGE
2026-07-27,C2_Top6,UP,6,0.6667,0.1667,0.1667,3.2096,3.0305,0.1338,0.3333,RANGE
2026-07-27,C3_Top5,UP,5,0.2,0.2,0.2,10.3114,2.0552,2.6186,0.8,RANGE
2026-07-27,C4_Top5,UP,5,0.6,0.4,0.2,5.0036,3.8701,0.0545,0.4,RANGE
2026-07-27,C5_Top5,UP,5,0.6,0.2,0.2,3.6955,2.9251,0.2393,0.4,RANGE
2026-07-27,Random_5,UP,5,0.6,0.2,0.0,1.4251,0.9964,3.0543,0.4,RANGE
2026-07-27,V3_20,DOWN,20,0.65,0.05,0.0,1.0737,1.319,1.922,0.2,RANGE
2026-07-27,A_V3_Top5,DOWN,5,0.8,0.0,0.0,1.0142,1.3099,2.1641,0.2,RANGE
2026-07-27,A_V3_Top6,DOWN,6,0.6667,0.0,0.0,1.0142,0.9698,2.3836,0.3333,RANGE
2026-07-27,C1_Top5,DOWN,5,0.6,0.2,0.0,1.3659,2.1337,1.7055,0.0,RANGE
2026-07-27,C1_Top6,DOWN,6,0.5,0.1667,0.0,1.3659,1.7663,2.7909,0.1667,RANGE
2026-07-27,C2_Top5,DOWN,5,0.6,0.2,0.0,1.3659,2.1337,1.7055,0.0,RANGE
2026-07-27,C2_Top6,DOWN,6,0.6667,0.1667,0.0,1.333,2.0377,1.5437,0.0,RANGE
2026-07-27,C3_Top5,DOWN,5,0.8,0.2,0.0,1.1619,1.7819,2.5413,0.2,RANGE
2026-07-27,C4_Top5,DOWN,5,0.6,0.2,0.0,1.3659,2.1337,1.7055,0.0,RANGE
2026-07-27,C5_Top5,DOWN,5,0.6,0.2,0.0,1.3659,2.1337,1.7055,0.0,RANGE
2026-07-27,Random_5,DOWN,5,0.8,0.0,0.0,1.2324,0.9659,1.393,0.2,RANGE
2026-07-28,V3_20,UP,20,0.75,0.3,0.15,2.3035,3.1481,0.2152,0.05,RANGE
2026-07-28,A_V3_Top5,UP,5,1.0,0.4,0.2,2.5738,4.6193,-0.2863,0.0,RANGE
2026-07-28,A_V3_Top6,UP,6,1.0,0.5,0.1667,2.4826,4.3881,-0.3574,0.0,RANGE
2026-07-28,C1_Top5,UP,5,1.0,0.6,0.2,2.7244,4.8222,-0.4812,0.0,RANGE
2026-07-28,C1_Top6,UP,6,0.8333,0.5,0.1667,2.7244,4.3922,-0.3015,0.0,RANGE
2026-07-28,C2_Top5,UP,5,0.8,0.4,0.2,2.5507,3.6479,-0.2831,0.2,RANGE
2026-07-28,C2_Top6,UP,6,0.8333,0.3333,0.1667,2.1506,3.4252,-0.2859,0.1667,RANGE
2026-07-28,C3_Top5,UP,5,1.0,0.6,0.4,3.2217,5.2394,-0.7492,0.0,RANGE
