trading_date,symbol,direction,split,regime,v3_score,gap_pct,gap_score,gap_direction,t_close,t1_open,mfe_pct,mae_pct,t1_ret_pct,information_horizon
2026-06-08,TCS.NS,DOWN,OOS,RANGE,0.7968,1.050483454982043,0.0,GAP_UP,2151.3999,2174.0,0.8645487061703316,1.050483454982043,-0.0186,POST_OPEN
2026-06-08,KPITTECH.NS,DOWN,OOS,RANGE,0.7711,0.0926784059314345,0.0,NO_GAP,755.3,756.0,1.2246789355223053,2.343439692837279,0.1125,POST_OPEN
2026-06-08,COFORGE.NS,DOWN,OOS,RANGE,0.766,1.322918865667444,0.0,GAP_UP,1421.1,1439.9,1.9421574836394284,1.322918865667444,-0.6403,POST_OPEN
2026-06-08,MOTHERSON.NS,DOWN,OOS,RANGE,0.7638,1.9351125818286352,0.0,GAP_UP,139.01,141.7,-1.0718653334292672,3.877418890727302,3.6328,POST_OPEN
2026-06-08,EXIDEIND.NS,DOWN,OOS,RANGE,0.7593,0.4923555325213824,0.0,GAP_UP,385.9,387.8,-0.4923555325213824,2.0989893754858935,1.8269,POST_OPEN
2026-06-08,WELCORP.NS,DOWN,OOS,RANGE,0.7553,0.10396554284866077,0.0,NO_GAP,1346.6,1348.0,-0.10396554284866077,5.06460715877024,4.827,POST_OPEN
2026-06-08,CENTUM.NS,DOWN,OOS,RANGE,0.7547,0.9688162276718204,0.0,GAP_UP,3303.0,3335.0,1.2412957917045109,2.300938540720554,1.5804,POST_OPEN
2026-06-08,OFSS.NS,DOWN,OOS,RANGE,0.7541,0.8712587125871307,0.0,GAP_UP,9756.0,9841.0,3.300533005330053,1.0865108651086475,-1.1941,POST_OPEN
2026-06-08,PERSISTENT.NS,DOWN,OOS,RANGE,0.7528,1.5794669299111552,0.0,GAP_UP,5065.0,5145.0,2.0533070088844974,1.5794669299111552,-0.9279,POST_OPEN
2026-06-08,NHPC.NS,DOWN,OOS,RANGE,0.7524,0.7618011154944648,0.0,GAP_UP,73.51,74.07,0.24486464426609622,1.0474765338049252,0.6666,POST_OPEN
2026-06-08,TATACOMM.NS,DOWN,OOS,RANGE,0.7516,0.7503410641200414,0.0,GAP_UP,1905.8,1920.1,0.0,4.67520201490188,3.673,POST_OPEN
2026-06-08,SOBHA.NS,DOWN,OOS,RANGE,0.7456,0.03867873443181846,0.0,NO_GAP,1292.7,1293.2,0.7813104355225642,1.3382842113406124,0.5957,POST_OPEN
2026-06-08,HINDZINC.NS,DOWN,OOS,RANGE,0.74,0.17985611510791255,0.0,NO_GAP,556.0,557.0,-0.07194244604316058,3.012589928057552,1.3759,POST_OPEN
2026-06-08,VEDL.NS,DOWN,OOS,RANGE,0.7362,0.24650780608053147,0.0,NO_GAP,304.25,305.0,0.32867707477403085,1.8241577649958929,0.6574,POST_OPEN
2026-06-08,NMDC.NS,DOWN,OOS,RANGE,0.7299,0.6585556423708061,0.0,GAP_UP,89.59,90.18,0.4353164415671351,1.31711128474159,0.5023,POST_OPEN
2026-06-08,M&MFIN.NS,DOWN,OOS,RANGE,0.7245,0.7301869991095389,0.0,GAP_UP,280.75,282.8,-0.3561887800534347,1.8521816562778293,1.5138,POST_OPEN
2026-06-09,PARAS.NS,UP,OOS,RANGE,0.9865,0.5629601116296845,1.0,GAP_UP,1039.15,1045.0,2.656016936919592,3.6664581629216264,0.1299,POST_OPEN
2026-06-09,DATAPATTNS.NS,UP,OOS,RANGE,0.9765,0.9103871887682358,1.0,GAP_UP,4558.5,4600.0,3.5867061533399136,4.902928594932543,-4.4905,POST_OPEN
2026-06-09,MIDHANI.NS,UP,OOS,RANGE,0.9637,0.14433218607750042,0.5,NO_GAP,450.35,451.0,0.9881203508382397,4.496502720106587,-3.7637,POST_OPEN
2026-06-09,DEEPAKFERT.NS,UP,OOS,RANGE,0.9213,0.8758066640326634,1.0,GAP_UP,1518.6,1531.9,2.475964704332956,2.8710654550243575,-1.5606,POST_OPEN
2026-06-09,MRPL.NS,UP,OOS,RANGE,0.9113,0.29312710490208005,0.5,NO_GAP,160.34,160.81,5.9124360733441295,0.1995759012099252,2.0457,POST_OPEN
2026-06-09,JINDALPOLY.NS,UP,OOS,RANGE,0.8873,0.761307657859378,1.0,GAP_UP,669.9,675.0,4.9932825794894775,0.0,4.5529,POST_OPEN
2026-06-09,CERA.NS,UP,OOS,RANGE,0.8676,0.0,0.5,NO_GAP,5835.0,5835.0,2.6392459297343684,1.1139674378748965,0.5913,POST_OPEN
2026-06-09,AJANTPHARM.NS,UP,OOS,RANGE,0.8576,0.7821821556410091,1.0,GAP_UP,3017.2,3040.8,2.3863184409386173,1.1666445711255413,1.9124,POST_OPEN
2026-06-09,ADANIGREEN.NS,UP,OOS,RANGE,0.8488,0.03258390355165286,0.5,NO_GAP,1534.5,1535.0,0.1824698598892116,3.721081785597913,-3.3561,POST_OPEN
2026-06-09,CANBK.NS,UP,OOS,RANGE,0.8387,0.0,0.5,NO_GAP,137.51,137.51,0.5454148789179047,3.199767289651645,-2.9452,POST_OPEN
2026-06-09,IDEAFORGE.NS,UP,OOS,RANGE,0.8355,1.1503782775417193,1.0,GAP_UP,964.9,976.0,2.38366670121255,4.9953363042802295,-4.9953,POST_OPEN
2026-06-09,TATACOMM.NS,UP,OOS,RANGE,0.8265,-0.08097985626075443,0.0,NO_GAP,1975.8,1974.2,0.870533454803124,1.1033505415527833,0.1417,POST_OPEN
2026-06-09,MAPMYINDIA.NS,UP,OOS,RANGE,0.8199,0.5070936128995562,1.0,GAP_UP,877.55,882.0,2.6494216853740538,3.0254686342658488,-1.96,POST_OPEN
2026-06-09,UNIONBANK.NS,UP,OOS,RANGE,0.7951,-0.2581553625909394,0.0,NO_GAP,170.44,170.0,0.17014785261675325,2.6050222952358593,-2.341,POST_OPEN
2026-06-09,RBLBANK.NS,UP,OOS,RANGE,0.7833,0.0,0.5,NO_GAP,361.0,361.0,0.5263157894736858,1.7174515235456989,-1.1219,POST_OPEN
2026-06-09,BSE.NS,UP,OOS,RANGE,0.7819,0.3928633986437502,1.0,GAP_UP,3996.3,4012.0,0.8182568876210494,2.0819232790331044,-1.6715,POST_OPEN
2026-06-09,ZYDUSWELL.NS,UP,OOS,RANGE,0.7701,0.07854688267059373,0.5,NO_GAP,509.25,509.65,1.089837997054488,2.7785959744722533,-2.4546,POST_OPEN
2026-06-09,COROMANDEL.NS,UP,OOS,RANGE,0.7596,0.4648331580986209,1.0,GAP_UP,1807.1,1815.5,4.581926844114892,-0.14941065796028052,4.0728,POST_OPEN
2026-06-09,VOLTAS.NS,UP,OOS,RANGE,0.7564,-0.29898804047838734,0.0,NO_GAP,1304.4,1300.5,1.0962894817540647,1.4872738423796439,-1.104,POST_OPEN
2026-06-09,RECLTD.NS,UP,OOS,RANGE,0.7544,-0.02840102243681919,0.0,NO_GAP,352.1,352.0,0.7668276057938073,1.2212439647827367,-0.9372,POST_OPEN
2026-06-09,HFCL.NS,DOWN,OOS,RANGE,0.9123,-1.0842087523172728,1.0,GAP_DOWN,178.01,176.08,4.999719116903534,-0.9044435705859111,-4.9997,POST_OPEN
2026-06-09,WIPRO.NS,DOWN,OOS,RANGE,0.8716,0.2366929047173505,0.0,NO_GAP,181.67,182.1,1.7449221115208857,0.3412781416854749,-1.5082,POST_OPEN
2026-06-09,RAJESHEXPO.NS,DOWN,OOS,RANGE,0.8664,-4.993827853215127,1.0,GAP_DOWN,89.11,84.66,4.993827853215127,-4.993827853215127,-4.9938,POST_OPEN
2026-06-09,NATIONALUM.NS,DOWN,OOS,RANGE,0.8627,-0.20838760093773168,0.5,NO_GAP,383.9,383.1,3.07371711383172,0.0,-2.0188,POST_OPEN
2026-06-09,TCS.NS,DOWN,OOS,RANGE,0.8436,0.01394700139469851,0.0,NO_GAP,2151.0,2151.3,0.2882380288237951,1.3854021385402149,0.1348,POST_OPEN
2026-06-09,RATEGAIN.NS,DOWN,OOS,RANGE,0.8255,-0.07994670219854116,0.5,NO_GAP,750.5,749.9,1.7988007994670263,5.263157894736836,4.4104,POST_OPEN
2026-06-09,EXIDEIND.NS,DOWN,OOS,RANGE,0.8201,0.0,0.5,NO_GAP,392.95,392.95,1.984985367095049,0.2163125079526651,-1.6796,POST_OPEN
2026-06-09,COFORGE.NS,DOWN,OOS,RANGE,0.8112,0.20538243626062602,0.0,NO_GAP,1412.0,1414.9,0.9702549575070885,1.6005665722379492,-0.6586,POST_OPEN
2026-06-09,KPITTECH.NS,DOWN,OOS,RANGE,0.7973,-0.6149573497321925,1.0,GAP_DOWN,756.15,751.5,3.4583085366659994,0.5620577927659909,-3.0682,POST_OPEN
2026-06-09,ZENSARTECH.NS,DOWN,OOS,RANGE,0.7956,0.7756113325433578,0.0,GAP_UP,464.15,467.75,1.788215016697181,1.8851664332651064,-1.4866,POST_OPEN
2026-06-09,INFY.NS,DOWN,OOS,RANGE,0.7885,-1.7114292976362022,1.0,GAP_DOWN,1180.3,1160.1,3.1347962382445194,-0.7540455816317793,-2.9653,POST_OPEN
2026-06-09,NAUKRI.NS,DOWN,OOS,RANGE,0.7816,0.0,0.5,NO_GAP,982.6,982.6,1.7911662935070294,0.4427030327702086,-1.1551,POST_OPEN
2026-06-09,CENTUM.NS,DOWN,OOS,RANGE,0.7541,0.6795422031473652,0.0,GAP_UP,3355.2,3378.0,3.1354315689079537,1.3054363376251876,-1.526,POST_OPEN
2026-06-09,OFSS.NS,DOWN,OOS,RANGE,0.7532,0.6431868872866842,0.0,GAP_UP,9639.5,9701.5,2.069609419575702,1.2189428912287914,-1.7584,POST_OPEN
2026-06-09,PERSISTENT.NS,DOWN,OOS,RANGE,0.7505,0.09964129135113797,0.0,NO_GAP,5018.0,5023.0,2.012754085292945,1.0362694300518172,-1.7935,POST_OPEN
2026-06-09,JSWENERGY.NS,DOWN,OOS,RANGE,0.7449,0.26297335203366856,0.0,NO_GAP,570.4,571.9,2.3229312762973353,0.9467040673211802,-1.7093,POST_OPEN
2026-06-09,MOTHERSON.NS,DOWN,OOS,RANGE,0.7448,0.31931139802860997,0.0,GAP_UP,144.06,144.52,2.318478411772873,0.31931139802860997,-1.2842,POST_OPEN
2026-06-09,NMDC.NS,DOWN,OOS,RANGE,0.7348,-0.044424700133283146,0.5,NO_GAP,90.04,90.0,2.3656152820968557,0.23322967569967545,-1.7659,POST_OPEN
2026-06-09,HINDALCO.NS,DOWN,OOS,RANGE,0.7341,-0.9101885390545128,1.0,GAP_DOWN,1076.7,1066.9,3.9472462152874477,-0.9101885390545128,-3.4736,POST_OPEN
2026-06-09,SOBHA.NS,DOWN,OOS,RANGE,0.7154,-0.04613964933867232,0.5,NO_GAP,1300.4,1299.8,1.0304521685635226,0.7382343894186238,-0.2768,POST_OPEN
2026-06-10,PARAS.NS,UP,OOS,RANGE,0.9737,-1.2013455069677992,0.0,GAP_DOWN,1040.5,1028.0,0.4180682364247845,6.958193176357518,-4.9399,POST_OPEN
2026-06-10,DATAPATTNS.NS,UP,OOS,RANGE,0.9715,-0.22508614199485688,0.0,NO_GAP,4353.7998,4344.0,1.7731683482552496,4.336437334578402,-3.4177,POST_OPEN
2026-06-10,JINDALPOLY.NS,UP,OOS,RANGE,0.9686,-0.8423757852655589,0.0,GAP_DOWN,700.4,694.5,4.997144488863503,1.4920045688178063,4.476,POST_OPEN
2026-06-10,DEEPAKFERT.NS,UP,OOS,RANGE,0.9106,0.0,0.5,NO_GAP,1494.9,1494.9,3.0102347983142597,1.7994514683256413,0.4482,POST_OPEN
2026-06-10,COROMANDEL.NS,UP,OOS,RANGE,0.9029,-0.20736959642686514,0.0,NO_GAP,1880.7,1876.8,0.43600786941033753,2.1640878396341767,-0.8029,POST_OPEN
2026-06-10,MRPL.NS,UP,OOS,RANGE,0.88,-0.40948539298375497,0.0,GAP_DOWN,163.62,162.95,-0.40948539298375497,5.201075663121857,-4.8405,POST_OPEN
2026-06-10,CERA.NS,UP,OOS,RANGE,0.8635,0.008518613169772316,0.5,NO_GAP,5869.5,5870.0,0.511116790186561,1.362978107164159,-0.2556,POST_OPEN
2026-06-10,AJANTPHARM.NS,UP,OOS,RANGE,0.8623,0.01626069193341184,0.5,NO_GAP,3074.8999,3075.3999,2.715535552880932,0.4260268765171715,2.2277,POST_OPEN
2026-06-10,MIDHANI.NS,UP,OOS,RANGE,0.8481,-0.6922011998154121,0.0,GAP_DOWN,433.4,430.4,1.4305491462851982,3.0456852791878153,-2.6188,POST_OPEN
2026-06-10,MAPMYINDIA.NS,UP,OOS,RANGE,0.8338,-0.5985935956296817,0.0,GAP_DOWN,860.35,855.2,-0.49979659440926305,2.760504445865053,-2.0573,POST_OPEN
2026-06-10,ADANIGREEN.NS,UP,OOS,RANGE,0.7993,-0.04045853000673727,0.0,NO_GAP,1483.0,1482.4,0.7889413351314989,2.198246797033032,-1.9218,POST_OPEN
2026-06-10,TATACHEM.NS,UP,OOS,RANGE,0.7758,0.0,0.5,NO_GAP,720.4,720.4,5.823153803442538,0.7287617990005546,2.8873,POST_OPEN
2026-06-10,IDEAFORGE.NS,UP,OOS,RANGE,0.7751,-4.996181957019752,0.0,GAP_DOWN,916.7,870.9,-0.6872477364459506,4.996181957019752,-4.9962,POST_OPEN
2026-06-10,ADANIENSOL.NS,UP,OOS,RANGE,0.7722,-0.17582703829120971,0.0,NO_GAP,1535.6,1532.9,0.3842146392289747,4.871060171919773,-4.4868,POST_OPEN
2026-06-10,TATACOMM.NS,UP,OOS,RANGE,0.765,-0.6368139088244185,0.0,GAP_DOWN,1978.6,1966.0,0.35378550490245964,3.2143940159708895,-0.6368,POST_OPEN
2026-06-10,CHOLAFIN.NS,UP,OOS,RANGE,0.7452,-0.923536601928554,0.0,GAP_DOWN,1472.6,1459.0,0.04753497215808089,1.5822355018334844,-1.202,POST_OPEN
2026-06-10,BEML.NS,UP,OOS,RANGE,0.7444,0.24850333220378662,0.5,NO_GAP,1770.6,1775.0,1.491019993222631,2.57539817011182,-2.4399,POST_OPEN
2026-06-10,LTTS.NS,UP,OOS,RANGE,0.7394,-0.8143058894230837,0.0,GAP_DOWN,3328.0,3300.8999,1.4152674278846256,1.4212740384615397,-1.1088,POST_OPEN
2026-06-10,GAIL.NS,UP,OOS,RANGE,0.7338,-0.06547229331586024,0.0,NO_GAP,168.01,167.9,-0.06547229331586024,1.7856079995238416,-1.1428,POST_OPEN
2026-06-10,RBLBANK.NS,UP,OOS,RANGE,0.7336,-0.5462949992996236,0.0,GAP_DOWN,356.95,355.0,2.6474296119904706,1.162627819022266,0.6023,POST_OPEN
2026-06-10,STLTECH.NS,DOWN,OOS,RANGE,0.9248,-4.996994934317856,1.0,GAP_DOWN,582.35,553.25,4.996994934317856,2.738902721730896,-2.3955,POST_OPEN
2026-06-10,HFCL.NS,DOWN,OOS,RANGE,0.9119,-4.996747679025493,1.0,GAP_DOWN,169.11,160.66,4.996747679025493,0.9402164271775648,-3.2109,POST_OPEN
2026-06-10,RAJESHEXPO.NS,DOWN,OOS,RANGE,0.8879,-4.996456413890849,1.0,GAP_DOWN,84.66,80.43,4.996456413890849,-4.996456413890849,-4.9965,POST_OPEN
2026-06-10,NATIONALUM.NS,DOWN,OOS,RANGE,0.8725,-1.9008374318755794,1.0,GAP_DOWN,376.15,369.0,2.1401036820417274,1.754619167885152,-1.4755,POST_OPEN
2026-06-10,WIPRO.NS,DOWN,OOS,RANGE,0.864,-1.095400435924665,1.0,GAP_DOWN,178.93,176.97,1.7325210976359418,-0.40798077460459936,-0.8718,POST_OPEN
2026-06-10,OIL.NS,DOWN,OOS,RANGE,0.8362,0.5382005382005284,0.0,GAP_UP,427.35,429.65,0.2808002808002863,2.492102492102477,0.468,POST_OPEN
2026-06-10,TEJASNET.NS,DOWN,OOS,RANGE,0.8344,-0.32679738562090277,1.0,GAP_DOWN,550.8,549.0,1.7610748002904741,6.154684095860574,4.1213,POST_OPEN
2026-06-10,NMDC.NS,DOWN,OOS,RANGE,0.8104,-0.667043527416622,1.0,GAP_DOWN,88.45,87.86,1.1305822498586804,0.6105144149236796,0.0226,POST_OPEN
2026-06-10,HINDALCO.NS,DOWN,OOS,RANGE,0.7877,-0.9140767824497242,1.0,GAP_DOWN,1039.3,1029.8,1.587607043202155,-0.06735302607524529,-1.4433,POST_OPEN
2026-06-10,INFY.NS,DOWN,OOS,RANGE,0.786,-1.362088535754813,1.0,GAP_DOWN,1145.3,1129.7,3.1694752466602583,-1.0128350650484563,-2.6805,POST_OPEN
2026-06-10,OLECTRA.NS,DOWN,OOS,RANGE,0.7857,-0.9323096208085357,1.0,GAP_DOWN,1276.4,1264.5,2.56972735819494,0.4308994045753689,-1.8803,POST_OPEN
2026-06-10,KPITTECH.NS,DOWN,OOS,RANGE,0.7855,-0.948222934715881,1.0,GAP_DOWN,732.95,726.0,2.012415580871818,1.2961320690360933,0.5389,POST_OPEN
2026-06-10,ZENSARTECH.NS,DOWN,OOS,RANGE,0.7802,-0.05467468562055933,0.5,NO_GAP,457.25,457.0,4.122471295790053,-0.05467468562055933,-3.1602,POST_OPEN
2026-06-10,EXIDEIND.NS,DOWN,OOS,RANGE,0.7529,-0.36236573055520305,1.0,GAP_DOWN,386.35,384.95,1.5529959880936972,0.3753073637893012,-0.1812,POST_OPEN
2026-06-10,WELCORP.NS,DOWN,OOS,RANGE,0.7396,-0.029188558085235794,0.5,NO_GAP,1370.4,1370.0,0.5983654407472283,2.006713368359603,1.3865,POST_OPEN
2026-06-10,COALINDIA.NS,DOWN,OOS,RANGE,0.7394,0.0,0.5,NO_GAP,451.0,451.0,1.3192904656319282,0.22172949002217113,-1.0643,POST_OPEN
2026-06-10,KALYANKJIL.NS,DOWN,OOS,RANGE,0.7379,-0.20667257159727725,0.5,NO_GAP,338.7,338.0,3.4396220844404968,-0.19191024505461618,-2.3324,POST_OPEN
2026-06-10,CESC.NS,DOWN,OOS,RANGE,0.7312,-0.5291319857312682,1.0,GAP_DOWN,168.2,167.31,1.7835909631391256,0.1783590963139181,-0.1249,POST_OPEN
2026-06-10,HINDZINC.NS,DOWN,OOS,RANGE,0.73,-2.3833439868505057,1.0,GAP_DOWN,547.55,534.5,2.3924755730070135,1.25102730344262,-0.4657,POST_OPEN
2026-06-10,NAUKRI.NS,DOWN,OOS,RANGE,0.7244,-1.1068211068211098,1.0,GAP_DOWN,971.25,960.5,2.285714285714291,-0.03603603603603567,-0.7671,POST_OPEN
2026-06-11,JINDALPOLY.NS,UP,OOS,RANGE,0.9769,1.571574991458835,1.0,GAP_UP,731.75,743.25,4.803553126067639,0.4851383669285947,2.7605,POST_OPEN
2026-06-11,PARAS.NS,UP,OOS,RANGE,0.9318,1.9108280254777066,1.0,GAP_UP,989.1,1008.0,11.737943585077337,-1.8046709129511784,10.9241,POST_OPEN
2026-06-11,TATACHEM.NS,UP,OOS,RANGE,0.9199,1.8618456556934726,1.0,GAP_UP,741.2,755.0,2.9276848354020446,-0.09444144630328388,0.6409,POST_OPEN
2026-06-11,AJANTPHARM.NS,UP,OOS,RANGE,0.8973,1.1293504208611749,1.0,GAP_UP,3143.3999,3178.8999,1.1293504208611749,1.0625405949780675,-0.3945,POST_OPEN
2026-06-11,TORNTPHARM.NS,UP,OOS,RANGE,0.8643,1.0345085064297876,1.0,GAP_UP,4572.2002,4619.5,2.0515243405133443,0.31276626950849096,-0.0219,POST_OPEN
2026-06-11,DEEPAKFERT.NS,UP,OOS,RANGE,0.8512,1.491742141715502,1.0,GAP_UP,1501.6,1524.0,5.487480021310609,-0.6326584976025673,3.5296,POST_OPEN
2026-06-11,COROMANDEL.NS,UP,OOS,RANGE,0.8425,0.5574614065180228,1.0,GAP_UP,1865.6,1876.0,3.585977701543741,0.40737564322469444,2.7391,POST_OPEN
2026-06-11,NAVINFLUOR.NS,UP,OOS,RANGE,0.7932,0.6427273997484884,1.0,GAP_UP,7157.0,7203.0,2.4172139164454487,-0.1257510129942796,2.04,POST_OPEN
2026-06-11,DATAPATTNS.NS,UP,OOS,RANGE,0.7835,2.021403091557672,1.0,GAP_UP,4205.0,4290.0,8.656361474435204,-1.1533888228299594,8.1023,POST_OPEN
2026-06-11,ADANIGREEN.NS,UP,OOS,RANGE,0.7772,1.7531797868683308,1.0,GAP_UP,1454.5,1480.0,2.6469577174286663,-0.04812650395324969,2.1451,POST_OPEN
2026-06-11,RBLBANK.NS,UP,OOS,RANGE,0.7585,1.0860484544694904,1.0,GAP_UP,359.1,363.0,2.6037315510999637,1.5455304928989166,1.8797,POST_OPEN
2026-06-11,ICICIBANK.NS,UP,OOS,RANGE,0.7483,0.9870918754745661,1.0,GAP_UP,1317.0,1330.0,2.0728929384965733,-0.12908124525436993,1.8071,POST_OPEN
2026-06-11,BIKAJI.NS,UP,OOS,RANGE,0.7398,0.3498846125214117,1.0,GAP_UP,671.65,674.0,1.2432070274696727,0.6029926300900712,0.3201,POST_OPEN
2026-06-11,LTTS.NS,UP,OOS,RANGE,0.7379,0.817352835910401,1.0,GAP_UP,3291.1001,3318.0,2.245446742868751,0.1063474186032809,1.8231,POST_OPEN
2026-06-11,MAPMYINDIA.NS,UP,OOS,RANGE,0.7289,1.4656144306651742,1.0,GAP_UP,842.65,855.0,2.4387349433335315,0.7832433394647897,-0.0534,POST_OPEN
2026-06-11,PFIZER.NS,UP,OOS,RANGE,0.7265,-0.3914343281382626,0.0,GAP_DOWN,4572.8999,4555.0,0.11371777457886978,1.5723042614600002,-1.393,POST_OPEN
2026-06-11,AXISBANK.NS,UP,OOS,RANGE,0.7165,1.115918925074011,1.0,GAP_UP,1317.3,1332.0,3.127609504289075,-0.09109542245502311,2.9606,POST_OPEN
2026-06-11,CERA.NS,UP,OOS,RANGE,0.701,1.1187975061918154,1.0,GAP_UP,5854.5,5920.0,5.8416602613374335,-0.34161755914254854,4.9449,POST_OPEN
2026-06-11,KOTAKBANK.NS,UP,OOS,RANGE,0.6985,1.1185966696326322,1.0,GAP_UP,393.35,397.75,2.834625651455447,-0.4067624253209612,2.5296,POST_OPEN
2026-06-11,COLPAL.NS,UP,OOS,RANGE,0.6883,0.660554076703157,1.0,GAP_UP,2028.6,2042.0,2.657004830917886,-0.660554076703157,2.4845,POST_OPEN
2026-06-11,STLTECH.NS,DOWN,OOS,RANGE,0.9418,1.1611541168191408,0.0,GAP_UP,568.4,575.0,-1.1611541168191408,4.996481351161153,2.683,POST_OPEN
2026-06-11,HFCL.NS,DOWN,OOS,RANGE,0.8976,3.861192570869987,0.0,GAP_UP,163.68,170.0,-3.2563538611925624,4.997556207233633,4.9976,POST_OPEN
2026-06-11,RAJESHEXPO.NS,DOWN,OOS,RANGE,0.8779,-4.998135024244698,1.0,GAP_DOWN,80.43,76.41,4.998135024244698,-4.998135024244698,-4.9981,POST_OPEN
2026-06-11,WIPRO.NS,DOWN,OOS,RANGE,0.8638,0.7216552968371204,0.0,GAP_UP,177.37,178.65,-0.1127586401307834,1.7364830580143042,1.5617,POST_OPEN
2026-06-11,TEJASNET.NS,DOWN,OOS,RANGE,0.861,1.2554489973844785,0.0,GAP_UP,573.5,580.7,-0.2615518744550904,5.126416739319972,4.4202,POST_OPEN
2026-06-11,NATIONALUM.NS,DOWN,OOS,RANGE,0.8442,2.5364274150026844,0.0,GAP_UP,370.6,380.0,-1.2412304371289817,3.804641122504049,1.6865,POST_OPEN
2026-06-11,OIL.NS,DOWN,OOS,RANGE,0.8415,-0.5822755327821172,1.0,GAP_DOWN,429.35,426.85,3.4587166647257583,-0.5589845114708392,-2.6901,POST_OPEN
2026-06-11,KALYANKJIL.NS,DOWN,OOS,RANGE,0.8359,2.1765417170495738,0.0,GAP_UP,330.8,338.0,-1.2696493349455773,4.519347037484889,4.217,POST_OPEN
2026-06-11,OLECTRA.NS,DOWN,OOS,RANGE,0.8155,1.4132864899393027,0.0,GAP_UP,1252.4,1270.1,-1.3254551261577596,3.800702650910237,3.4813,POST_OPEN
2026-06-11,INFY.NS,DOWN,OOS,RANGE,0.8041,0.48447873676655817,0.0,GAP_UP,1114.6,1120.0,0.27812668221782744,0.780549075901682,0.1615,POST_OPEN
2026-06-11,COALINDIA.NS,DOWN,OOS,RANGE,0.8034,1.6024204392649066,0.0,GAP_UP,446.2,453.35,1.4679515912147,1.6024204392649066,-0.6051,POST_OPEN
2026-06-11,NMDC.NS,DOWN,OOS,RANGE,0.7964,1.729399796541209,0.0,GAP_UP,88.47,90.0,-1.2998756640669296,3.198824460269023,2.7806,POST_OPEN
2026-06-11,ZENSARTECH.NS,DOWN,OOS,RANGE,0.7755,2.3035230352303593,0.0,GAP_UP,442.8,453.0,-0.09033423667570428,2.7551942186088585,2.2584,POST_OPEN
2026-06-11,HINDALCO.NS,DOWN,OOS,RANGE,0.7743,2.0208923167041037,0.0,GAP_UP,1024.3,1045.0,0.8786488333496045,2.411402909303928,-0.2636,POST_OPEN
2026-06-11,JSWENERGY.NS,DOWN,OOS,RANGE,0.7636,1.7655047532820323,0.0,GAP_UP,552.25,562.0,0.5341783612494377,2.544137618832032,1.2856,POST_OPEN
2026-06-11,EXIDEIND.NS,DOWN,OOS,RANGE,0.7605,1.387268248411777,0.0,GAP_UP,385.65,391.0,-0.6093608193958211,2.1392454297938457,1.6336,POST_OPEN
2026-06-11,OFSS.NS,DOWN,OOS,RANGE,0.7502,0.9119853218930496,0.0,GAP_UP,9265.5,9350.0,0.4209163024121776,1.548756138362739,0.6691,POST_OPEN
2026-06-11,MIDHANI.NS,DOWN,OOS,RANGE,0.7449,0.8648264423646523,0.0,GAP_UP,422.05,425.7,-0.8648264423646523,4.703234213955687,3.0921,POST_OPEN
2026-06-11,IDEAFORGE.NS,DOWN,OOS,RANGE,0.7441,1.0678608336204043,0.0,GAP_UP,870.9,880.2,2.1357216672407864,3.341370995521875,-0.2067,POST_OPEN
2026-06-11,CRAFTSMAN.NS,DOWN,OOS,RANGE,0.7348,1.3249928916690301,0.0,GAP_UP,8792.5,8909.0,0.42081319306226384,2.553312482229164,1.4217,POST_OPEN
2026-06-12,JINDALPOLY.NS,UP,OOS,RANGE,0.9786,2.4004255602101177,1.0,GAP_UP,751.95,770.0,3.065363388523168,3.504222355209796,-1.669,POST_OPEN
2026-06-12,DATAPATTNS.NS,UP,OOS,RANGE,0.9397,0.9987438238887592,1.0,GAP_UP,4545.7002,4591.1001,1.6345072646893888,4.632951816752029,-2.6443,POST_OPEN
2026-06-12,ASHOKLEY.NS,UP,OOS,RANGE,0.9317,4.296490652673013,1.0,GAP_UP,152.45,159.0,5.47720564119385,-3.148573302722202,3.4438,POST_OPEN
2026-06-12,DEEPAKFERT.NS,UP,OOS,RANGE,0.9161,1.9554869419786458,1.0,GAP_UP,1554.6,1585.0,2.463656245979684,3.3191817830953263,-2.9783,POST_OPEN
2026-06-12,CHOLAFIN.NS,UP,OOS,RANGE,0.8954,2.6720234678910826,1.0,GAP_UP,1568.1,1610.0,6.115681397870043,-2.4998405713921423,5.4525,POST_OPEN
2026-06-12,CERA.NS,UP,OOS,RANGE,0.8837,0.9114583333333259,1.0,GAP_UP,6144.0,6200.0,2.213541666666674,-0.17903645833332593,1.8717,POST_OPEN
2026-06-12,PARAS.NS,UP,OOS,RANGE,0.8611,2.583967552294575,1.0,GAP_UP,1097.15,1125.5,3.2675568518434117,5.2089504625621,1.0026,POST_OPEN
2026-06-12,CENTUM.NS,UP,OOS,RANGE,0.8524,0.9824718097577234,1.0,GAP_UP,3582.8,3618.0,3.9689628223735562,0.521935357820702,1.2225,POST_OPEN
2026-06-12,TATACHEM.NS,UP,OOS,RANGE,0.8361,0.8512634895100124,1.0,GAP_UP,745.95,752.3,1.0791608016623044,2.1181044305918717,-1.4545,POST_OPEN
